context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
salad,cigarettes,chips,0.017,-0.017146158834970514,{'lettuce'},ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,chips,cigarettes,0.983,-0.017146158834970514,,ordering
salad,dressing,cigarettes,0.984,-0.016129381929883644,,ordering
salad,lettuce,tuna,,,{'lettuce'},ordering
salad,meat,cigarettes,0.991,-0.00904074465214907,{'lettuce'},ordering
salad,dressing,lettuce,,,{'lettuce'},ordering
salad,cigarettes,meat,0.009,-0.00904074465214907,{'lettuce'},ordering
salad,meat,cigarettes,0.991,-0.00904074465214907,,ordering
salad,dressing,chips,0.497,-0.6991652528855083,,ordering
salad,meat,cigarettes,0.991,-4.710530701645917,,ordering
salad,cigarettes,chips,0.017,-4.074541934925921,,ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,chips,cigarettes,0.983,-4.07454193492592,,ordering
salad,lettuce,cigarettes,,,{'lettuce'},ordering
salad,meat,cigarettes,0.991,-0.00904074465214907,{'lettuce'},ordering
salad,cigarettes,tuna,0.011,-0.011060947359424948,,ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,chips,cigarettes,0.983,-4.07454193492592,,ordering
salad,chips,tuna,0.344,-0.42159449003804794,,ordering
salad,tuna,dressing,0.653,-0.42617814970570594,,ordering
salad,tuna,meat,0.461,-0.61803970807314,,ordering
salad,cigarettes,chips,0.017,-0.017146158834970514,,ordering
salad,tuna,cigarettes,0.989,-0.011060947359424948,,ordering
salad,tuna,lettuce,,,{'lettuce'},ordering
salad,lettuce,meat,,,{'lettuce'},ordering
salad,chips,cigarettes,0.983,-4.07454193492592,{'lettuce'},ordering
salad,tuna,lettuce,,,{'lettuce'},ordering
salad,tuna,lettuce,,,{'lettuce'},ordering
salad,meat,chips,0.691,-1.1744140020843914,{'lettuce'},ordering
salad,chips,cigarettes,0.983,-4.07454193492592,,ordering
salad,tuna,lettuce,,,{'lettuce'},ordering
salad,meat,chips,0.691,-0.36961545521446726,{'lettuce'},ordering
salad,meat,tuna,0.539,-0.6180397080731398,,ordering
salad,lettuce,tuna,,,{'lettuce'},ordering
salad,tuna,dressing,0.653,-0.42617814970570594,{'lettuce'},ordering
salad,lettuce,chips,,,{'lettuce'},ordering
salad,tuna,lettuce,,,{'lettuce'},ordering
salad,cigarettes,lettuce,,,{'lettuce'},ordering
salad,dressing,lettuce,,,{'lettuce'},ordering
salad,chips,cigarettes,0.983,-4.07454193492592,{'lettuce'},ordering
salad,tuna,dressing,0.653,-1.058430499035278,,ordering
salad,tuna,dressing,0.653,-1.058430499035278,,ordering
salad,meat,cigarettes,0.991,-0.00904074465214907,,ordering
salad,tuna,dressing,0.653,-1.058430499035278,,ordering
salad,chips,tuna,0.344,-0.42159449003804794,,ordering
salad,meat,cigarettes,0.991,-4.710530701645917,,ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,meat,cigarettes,0.991,-0.00904074465214907,,ordering
salad,meat,chips,0.691,-0.36961545521446726,,ordering
salad,meat,cigarettes,0.991,-0.00904074465214907,,ordering
salad,lettuce,cigarettes,,,{'lettuce'},ordering
salad,tuna,dressing,0.653,-1.058430499035278,{'lettuce'},ordering
salad,dressing,chips,0.497,-0.6871651088823978,,ordering
salad,lettuce,meat,,,{'lettuce'},ordering
salad,lettuce,chips,,,{'lettuce'},ordering
salad,chips,tuna,0.344,-0.42159449003804794,{'lettuce'},ordering
salad,cigarettes,meat,0.009,-0.00904074465214907,,ordering
salad,cigarettes,chips,0.017,-0.017146158834970514,,ordering
salad,meat,cigarettes,0.991,-4.710530701645917,,ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,chips,dressing,0.503,-0.6991652528855083,,ordering
salad,chips,cigarettes,0.983,-0.017146158834970514,,ordering
salad,chips,lettuce,,,{'lettuce'},ordering
salad,meat,chips,0.691,-1.1744140020843914,{'lettuce'},ordering
salad,lettuce,chips,,,{'lettuce'},ordering
salad,tuna,meat,0.461,-0.61803970807314,{'lettuce'},ordering
salad,dressing,tuna,0.347,-1.058430499035278,,ordering
salad,tuna,chips,0.656,-1.0671136216087387,,ordering
salad,tuna,cigarettes,0.989,-4.509860006183765,,ordering
salad,meat,chips,0.691,-1.1744140020843914,,ordering
salad,cigarettes,tuna,0.011,-0.011060947359424948,,ordering
science,zoology,philosophy,0.552,-0.5942072327050416,,ordering
science,philosophy,art,0.312,-0.37396644104879345,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,art,math,0.068,-0.07042246429654593,,ordering
science,zoology,philosophy,0.552,-0.5942072327050416,,ordering
science,art,physics,0.073,-2.617295837833746,,ordering
science,physics,geology,0.908,-0.09651090038084373,,ordering
science,geology,math,0.084,-2.4769384801388235,,ordering
science,philosophy,art,0.312,-0.37396644104879345,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,math,art,0.932,-2.688247573806031,,ordering
science,art,philosophy,0.688,-0.37396644104879345,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,zoology,physics,0.045,-0.046043938501406846,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,philosophy,art,0.312,-0.37396644104879345,,ordering
science,physics,philosophy,0.965,-0.03562717764315116,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,physics,geology,0.908,-0.09651090038084373,,ordering
science,math,zoology,0.961,-3.2441936328524896,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,geology,art,0.536,-0.623621117911335,,ordering
science,zoology,physics,0.045,-0.046043938501406846,,ordering
science,zoology,art,0.37,-0.4620354595965587,,ordering
science,math,art,0.932,-2.688247573806031,,ordering
science,philosophy,art,0.312,-0.37396644104879345,,ordering
science,art,physics,0.073,-0.07580171341628185,,ordering
science,math,geology,0.916,-2.476938480138824,,ordering
science,philosophy,physics,0.035,-0.03562717764315116,,ordering
science,physics,geology,0.908,-0.09651090038084373,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,art,philosophy,0.688,-0.37396644104879345,,ordering
science,zoology,math,0.039,-3.2441936328524905,,ordering
science,philosophy,geology,0.278,-1.2801341652915,,ordering
science,zoology,art,0.37,-0.9942522733438669,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,physics,math,0.501,-0.6951491832306184,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,math,philosophy,0.968,-3.44201937618241,,ordering
science,geology,philosophy,0.722,-0.32573014008931084,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,math,physics,0.499,-0.6951491832306184,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,physics,geology,0.908,-0.09651090038084373,,ordering
science,math,art,0.932,-2.688247573806031,,ordering
science,art,geology,0.464,-0.7678707267558817,,ordering
science,zoology,philosophy,0.552,-0.5942072327050416,,ordering
science,physics,philosophy,0.965,-0.03562717764315116,,ordering
science,philosophy,math,0.032,-0.03252319170556006,,ordering
science,physics,art,0.927,-0.07580171341628185,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,art,geology,0.464,-0.7678707267558817,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,geology,art,0.536,-0.623621117911335,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,geology,physics,0.092,-0.09651090038084373,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,physics,philosophy,0.965,-0.03562717764315116,,ordering
science,art,physics,0.073,-2.617295837833746,,ordering
science,zoology,physics,0.045,-0.046043938501406846,,ordering
science,geology,zoology,0.684,-0.3797973613595865,,ordering
science,zoology,art,0.37,-0.9942522733438669,,ordering
science,geology,philosophy,0.722,-0.32573014008931084,,ordering
science,physics,zoology,0.955,-0.046043938501406846,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,philosophy,geology,0.278,-0.32573014008931084,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,math,zoology,0.961,-0.0397808700118446,,ordering
science,zoology,math,0.039,-3.2441936328524905,,ordering
science,philosophy,zoology,0.448,-0.8029620465671519,,ordering
science,physics,zoology,0.955,-0.046043938501406846,,ordering
science,art,geology,0.464,-0.7678707267558817,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,philosophy,zoology,0.448,-0.5942072327050416,,ordering
science,zoology,physics,0.045,-0.046043938501406846,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,physics,art,0.927,-0.07580171341628185,,ordering
science,art,physics,0.073,-0.07580171341628185,,ordering
science,math,geology,0.916,-0.08773891430800675,,ordering
science,geology,zoology,0.684,-1.1520130653952252,,ordering
science,physics,philosophy,0.965,-0.03562717764315116,,ordering
science,philosophy,zoology,0.448,-0.8029620465671519,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,art,math,0.068,-2.6882475738060303,,ordering
science,art,philosophy,0.688,-0.37396644104879345,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,zoology,math,0.039,-0.0397808700118446,,ordering
science,math,art,0.932,-2.688247573806031,,ordering
science,philosophy,art,0.312,-0.37396644104879345,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,art,geology,0.464,-0.623621117911335,,ordering
science,math,physics,0.499,-0.6911491778972723,,ordering
science,philosophy,physics,0.035,-3.3524072174927233,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,physics,math,0.501,-0.6951491832306184,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,zoology,philosophy,0.552,-0.5942072327050416,,ordering
science,geology,math,0.084,-0.08773891430800675,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,philosophy,math,0.032,-0.03252319170556006,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,zoology,art,0.37,-0.9942522733438669,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,geology,physics,0.092,-0.09651090038084373,,ordering
science,geology,zoology,0.684,-0.3797973613595865,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,philosophy,math,0.032,-0.03252319170556006,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,zoology,philosophy,0.552,-0.802962046567152,,ordering
science,physics,art,0.927,-0.07580171341628185,,ordering
science,art,philosophy,0.688,-0.37396644104879345,,ordering
science,math,art,0.932,-2.688247573806031,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,zoology,math,0.039,-3.2441936328524905,,ordering
science,art,geology,0.464,-0.623621117911335,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,philosophy,physics,0.035,-0.03562717764315116,,ordering
science,math,zoology,0.961,-0.0397808700118446,,ordering
science,math,geology,0.916,-0.08773891430800675,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,philosophy,zoology,0.448,-0.5942072327050416,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,geology,physics,0.092,-0.09651090038084373,,ordering
science,art,physics,0.073,-0.07580171341628185,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,physics,math,0.501,-0.6911491778972723,,ordering
science,math,geology,0.916,-0.08773891430800675,,ordering
science,philosophy,art,0.312,-0.37396644104879345,,ordering
science,geology,zoology,0.684,-0.3797973613595865,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,philosophy,zoology,0.448,-0.8029620465671519,,ordering
science,philosophy,art,0.312,-0.37396644104879345,,ordering
science,geology,art,0.536,-0.623621117911335,,ordering
science,math,zoology,0.961,-3.2441936328524896,,ordering
science,physics,art,0.927,-0.07580171341628185,,ordering
science,geology,math,0.084,-2.4769384801388235,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,zoology,physics,0.045,-0.046043938501406846,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,art,zoology,0.63,-0.4620354595965587,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,math,philosophy,0.968,-3.44201937618241,,ordering
science,zoology,physics,0.045,-0.046043938501406846,,ordering
science,math,geology,0.916,-0.08773891430800675,,ordering
science,geology,philosophy,0.722,-0.32573014008931084,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,physics,zoology,0.955,-0.046043938501406846,,ordering
science,geology,math,0.084,-2.4769384801388235,,ordering
science,math,geology,0.916,-0.08773891430800675,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,art,zoology,0.63,-0.9942522733438669,,ordering
science,zoology,physics,0.045,-0.046043938501406846,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,geology,philosophy,0.722,-1.2801341652915,,ordering
science,geology,art,0.536,-0.623621117911335,,ordering
science,physics,math,0.501,-0.6911491778972723,,ordering
science,art,philosophy,0.688,-0.37396644104879345,,ordering
science,philosophy,geology,0.278,-1.2801341652915,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,philosophy,math,0.032,-3.4420193761824103,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
science,math,philosophy,0.968,-3.44201937618241,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,math,philosophy,0.968,-3.44201937618241,,ordering
science,zoology,philosophy,0.552,-0.5942072327050416,,ordering
science,math,physics,0.499,-0.6911491778972723,,ordering
science,zoology,math,0.039,-3.2441936328524905,,ordering
science,math,zoology,0.961,-3.2441936328524896,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,philosophy,math,0.032,-3.4420193761824103,,ordering
science,physics,art,0.927,-0.07580171341628185,,ordering
science,zoology,art,0.37,-0.9942522733438669,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,math,art,0.932,-2.688247573806031,,ordering
science,math,art,0.932,-0.07042246429654582,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,math,philosophy,0.968,-0.03252319170556006,,ordering
science,geology,physics,0.092,-2.385966701933097,,ordering
science,physics,zoology,0.955,-0.046043938501406846,,ordering
science,math,philosophy,0.968,-3.44201937618241,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,geology,philosophy,0.722,-0.32573014008931084,,ordering
science,art,zoology,0.63,-0.4620354595965587,,ordering
science,zoology,physics,0.045,-3.101092789211817,,ordering
science,philosophy,zoology,0.448,-0.8029620465671519,,ordering
science,zoology,geology,0.316,-1.152013065395225,,ordering
science,philosophy,art,0.312,-1.1647520911726548,,ordering
throw,football,beach ball,,,{'beach ball'},ordering
throw,shovel,lawnmower,,,"{'beach ball', 'lawnmower'}",ordering
throw,lawnmower,beach ball,,,"{'beach ball', 'lawnmower'}",ordering
throw,boomerang,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,football,0.018,-0.01816397062767118,,ordering
throw,boomerang,football,,,{'boomerang'},ordering
throw,shovel,boomerang,,,{'boomerang'},ordering
throw,football,boomerang,,,{'boomerang'},ordering
throw,lawnmower,tires,,,"{'boomerang', 'lawnmower'}",ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,lawnmower,shovel,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,lawnmower,tires,,,{'lawnmower'},ordering
throw,beach ball,football,,,"{'beach ball', 'lawnmower'}",ordering
throw,football,lawnmower,,,"{'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,football,0.002,-0.0020020026706730793,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,{'boomerang'},ordering
throw,lawnmower,football,,,"{'boomerang', 'lawnmower'}",ordering
throw,beach ball,tires,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,football,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,lawnmower,boomerang,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,tires,0.185,-1.6873994539038122,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,tires,,,{'boomerang'},ordering
throw,boomerang,football,,,{'boomerang'},ordering
throw,shovel,beach ball,,,"{'boomerang', 'beach ball'}",ordering
throw,shovel,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,shovel,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,tires,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,shovel,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,lawnmower,,,{'lawnmower'},ordering
throw,boomerang,football,,,"{'boomerang', 'lawnmower'}",ordering
throw,shovel,lawnmower,,,"{'boomerang', 'lawnmower'}",ordering
throw,football,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,lawnmower,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,football,shovel,0.998,-0.0020020026706730793,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,,ordering
throw,shovel,lawnmower,,,{'lawnmower'},ordering
throw,tires,boomerang,,,"{'boomerang', 'lawnmower'}",ordering
throw,shovel,tires,0.185,-0.2045671657412744,"{'boomerang', 'lawnmower'}",ordering
throw,tires,beach ball,,,{'beach ball'},ordering
throw,beach ball,football,,,{'beach ball'},ordering
throw,boomerang,football,,,"{'boomerang', 'beach ball'}",ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball'}",ordering
throw,shovel,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-0.2045671657412744,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,lawnmower,,,{'lawnmower'},ordering
throw,tires,shovel,0.815,-1.687399453903812,{'lawnmower'},ordering
throw,shovel,lawnmower,,,{'lawnmower'},ordering
throw,tires,lawnmower,,,{'lawnmower'},ordering
throw,beach ball,tires,,,"{'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,football,tires,0.982,-0.01816397062767118,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,beach ball,,,{'beach ball'},ordering
throw,football,lawnmower,,,"{'beach ball', 'lawnmower'}",ordering
throw,boomerang,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,football,tires,0.982,-0.01816397062767118,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,football,,,{'beach ball'},ordering
throw,beach ball,football,,,{'beach ball'},ordering
throw,beach ball,boomerang,,,{'beach ball'},ordering
throw,beach ball,boomerang,,,{'beach ball'},ordering
throw,beach ball,tires,,,{'beach ball'},ordering
throw,football,shovel,0.998,-0.0020020026706730793,{'beach ball'},ordering
throw,tires,shovel,0.815,-1.687399453903812,,ordering
throw,shovel,lawnmower,,,{'lawnmower'},ordering
throw,boomerang,football,,,"{'boomerang', 'lawnmower'}",ordering
throw,shovel,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,football,boomerang,,,{'boomerang'},ordering
throw,beach ball,boomerang,,,"{'boomerang', 'beach ball'}",ordering
throw,tires,boomerang,,,"{'boomerang', 'beach ball'}",ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball'}",ordering
throw,shovel,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,lawnmower,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,shovel,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,tires,0.185,-0.2045671657412744,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-0.2045671657412744,,ordering
throw,tires,shovel,0.815,-1.687399453903812,,ordering
throw,football,boomerang,,,{'boomerang'},ordering
throw,boomerang,beach ball,,,{'boomerang'},ordering
throw,boomerang,football,,,{'boomerang'},ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball'}",ordering
throw,tires,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,lawnmower,boomerang,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,shovel,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,lawnmower,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,tires,,,{'beach ball'},ordering
throw,lawnmower,boomerang,,,"{'beach ball', 'lawnmower'}",ordering
throw,shovel,tires,0.185,-1.6873994539038122,"{'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,{'boomerang'},ordering
throw,football,beach ball,,,"{'boomerang', 'beach ball'}",ordering
throw,shovel,beach ball,,,"{'boomerang', 'beach ball'}",ordering
throw,shovel,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,shovel,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,football,0.002,-0.0020020026706730793,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,{'boomerang'},ordering
throw,beach ball,tires,,,"{'boomerang', 'beach ball'}",ordering
throw,boomerang,lawnmower,,,"{'boomerang', 'beach ball'}",ordering
throw,tires,beach ball,,,"{'boomerang', 'beach ball'}",ordering
throw,boomerang,football,,,"{'boomerang', 'beach ball'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball'}",ordering
throw,tires,lawnmower,,,{'lawnmower'},ordering
throw,shovel,lawnmower,,,{'lawnmower'},ordering
throw,shovel,lawnmower,,,{'lawnmower'},ordering
throw,lawnmower,shovel,,,{'lawnmower'},ordering
throw,shovel,lawnmower,,,{'lawnmower'},ordering
throw,lawnmower,tires,,,{'lawnmower'},ordering
throw,beach ball,football,,,"{'beach ball', 'lawnmower'}",ordering
throw,beach ball,football,,,"{'beach ball', 'lawnmower'}",ordering
throw,tires,boomerang,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,lawnmower,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,football,,,{'boomerang'},ordering
throw,beach ball,shovel,,,"{'boomerang', 'beach ball'}",ordering
throw,football,beach ball,,,"{'boomerang', 'beach ball'}",ordering
throw,lawnmower,shovel,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,shovel,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,football,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,boomerang,beach ball,,,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,tires,shovel,0.815,-1.687399453903812,"{'boomerang', 'beach ball', 'lawnmower'}",ordering
throw,beach ball,football,,,{'beach ball'},ordering
throw,shovel,tires,0.185,-0.2045671657412744,{'beach ball'},ordering
throw,boomerang,football,,,{'boomerang'},ordering
throw,shovel,football,0.002,-0.0020020026706730793,{'boomerang'},ordering
throw,tires,boomerang,,,{'boomerang'},ordering
throw,tires,shovel,0.815,-1.687399453903812,{'boomerang'},ordering
throw,boomerang,lawnmower,,,{'boomerang'},ordering
throw,boomerang,shovel,,,{'boomerang'},ordering
throw,lawnmower,boomerang,,,"{'boomerang', 'lawnmower'}",ordering
throw,tires,football,0.018,-0.01816397062767118,"{'boomerang', 'lawnmower'}",ordering
throw,boomerang,lawnmower,,,{'boomerang'},ordering
throw,boomerang,shovel,,,{'boomerang'},ordering
throw,tires,shovel,0.815,-1.687399453903812,{'boomerang'},ordering
throw,boomerang,football,,,{'boomerang'},ordering
throw,boomerang,beach ball,,,{'boomerang'},ordering
