NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
qwen,Qwen,ordering,fridge,water,meat,0.0004305572865418,297,99,0.0,3
qwen,Qwen,ordering,fridge,water,milk,0.0420877471399573,1782,99,0.9444444444444444,18
qwen,Qwen,ordering,fridge,water,yogurt,0.000804086318739,495,99,0.0,5
qwen,Qwen,ordering,fridge,yogurt,juice,0.9626731126558706,495,99,1.0,5
qwen,Qwen,ordering,fridge,yogurt,ketchup,0.135131738061548,495,99,0.2,5
qwen,Qwen,ordering,fridge,yogurt,meat,0.34864513533394575,495,99,0.4,5
qwen,Qwen,ordering,fridge,yogurt,milk,0.9820137900379085,396,99,0.75,4
qwen,Qwen,ordering,fridge,yogurt,water,0.999195913681261,198,99,1.0,2
qwen,Qwen,ordering,gym,basketball,lacrosse,0.0062753358545867,1485,99,0.9333333333333333,15
qwen,Qwen,ordering,gym,basketball,meditation,9.02803471051631e-05,198,99,0.0,2
qwen,Qwen,ordering,gym,basketball,softball,0.2227001388253088,1980,99,0.9,20
qwen,Qwen,ordering,gym,basketball,swimming,0.0124316449990073,495,99,0.4,5
qwen,Qwen,ordering,gym,basketball,weightlifting,0.0136283779668849,495,99,0.8,5
qwen,Qwen,ordering,gym,lacrosse,basketball,0.9937246641454132,396,99,1.0,4
qwen,Qwen,ordering,gym,lacrosse,meditation,0.0140960084073631,198,99,0.0,2
qwen,Qwen,ordering,gym,lacrosse,softball,0.978433954217156,297,99,1.0,3
qwen,Qwen,ordering,gym,lacrosse,swimming,0.6659297061924865,297,99,0.3333333333333333,3
qwen,Qwen,ordering,gym,lacrosse,weightlifting,0.6863164655980012,297,99,0.6666666666666666,3
qwen,Qwen,ordering,gym,meditation,basketball,0.9999097196528948,396,99,0.75,4
qwen,Qwen,ordering,gym,meditation,lacrosse,0.9859039915926366,396,99,1.0,4
qwen,Qwen,ordering,gym,meditation,softball,0.9996849614560934,396,99,1.0,4
qwen,Qwen,ordering,gym,meditation,swimming,0.9928785712542648,1881,99,0.7894736842105263,19
qwen,Qwen,ordering,gym,meditation,weightlifting,0.9935076779120156,1980,99,0.55,20
qwen,Qwen,ordering,gym,softball,basketball,0.7772998611746911,594,99,1.0,6
qwen,Qwen,ordering,gym,softball,lacrosse,0.021566045782844,1881,99,0.9473684210526315,19
qwen,Qwen,ordering,gym,softball,meditation,0.0003150385439065,495,99,0.6,5
qwen,Qwen,ordering,gym,softball,swimming,0.0420877086912887,495,99,0.8,5
qwen,Qwen,ordering,gym,softball,weightlifting,0.0460062901602803,297,99,0.3333333333333333,3
qwen,Qwen,ordering,gym,swimming,basketball,0.9875683550009928,495,99,1.0,5
qwen,Qwen,ordering,gym,swimming,lacrosse,0.3340702938075134,396,99,1.0,4
qwen,Qwen,ordering,gym,swimming,meditation,0.0071214287457351,495,99,0.0,5
qwen,Qwen,ordering,gym,swimming,softball,0.9579122913087113,396,99,0.75,4
qwen,Qwen,ordering,gym,swimming,weightlifting,0.5232635735148343,495,99,0.4,5
qwen,Qwen,ordering,gym,weightlifting,basketball,0.9863716220331152,495,99,1.0,5
qwen,Qwen,ordering,gym,weightlifting,lacrosse,0.3136835344019987,594,99,1.0,6
qwen,Qwen,ordering,gym,weightlifting,meditation,0.006492322087984301,198,99,1.0,2
qwen,Qwen,ordering,gym,weightlifting,softball,0.9539937098397197,594,99,0.8333333333333334,6
qwen,Qwen,ordering,gym,weightlifting,swimming,0.4767364264851657,1980,99,0.85,20
qwen,Qwen,ordering,hot,blankets,couch,0.8633916099737806,1188,99,0.0,12
qwen,Qwen,ordering,hot,blankets,fan,0.999808895593014,495,99,0.2,5
qwen,Qwen,ordering,hot,blankets,heater,0.9992445940073372,396,99,0.75,4
qwen,Qwen,ordering,hot,blankets,pool,0.9755769099458927,495,99,0.0,5
qwen,Qwen,ordering,hot,blankets,shower,0.9669140216112958,495,99,0.2,5
qwen,Qwen,ordering,hot,couch,blankets,0.1366083900262193,495,99,0.2,5
qwen,Qwen,ordering,hot,couch,fan,0.9987934097131008,297,99,0.0,3
qwen,Qwen,ordering,hot,couch,heater,0.9952447978334927,297,99,0.0,3
qwen,Qwen,ordering,hot,couch,pool,0.8633916099737806,594,99,0.5,6
qwen,Qwen,ordering,hot,couch,shower,0.8221891305219505,198,99,1.0,2
qwen,Qwen,ordering,hot,fan,blankets,0.000191104406986,396,99,0.0,4
qwen,Qwen,ordering,hot,fan,couch,0.0012065902868991,396,99,0.0,4
qwen,Qwen,ordering,hot,fan,heater,0.2018132222603788,594,99,0.16666666666666666,6
qwen,Qwen,ordering,hot,fan,pool,0.0075772448535944,1980,99,0.55,20
qwen,Qwen,ordering,hot,fan,shower,0.0055549273377723,1980,99,0.05,20
qwen,Qwen,ordering,hot,heater,blankets,0.0007554059926629,1287,99,0.23076923076923078,13
qwen,Qwen,ordering,hot,heater,couch,0.0047552021665073,1980,99,0.0,20
qwen,Qwen,ordering,hot,heater,fan,0.7981867777396212,495,99,1.0,5
qwen,Qwen,ordering,hot,heater,pool,0.029312244318818396,396,99,0.25,4
qwen,Qwen,ordering,hot,heater,shower,0.0216153428468547,495,99,0.0,5
qwen,Qwen,ordering,hot,pool,blankets,0.0244230900541072,495,99,0.4,5
qwen,Qwen,ordering,hot,pool,couch,0.1366083900262193,396,99,0.0,4
qwen,Qwen,ordering,hot,pool,fan,0.9924227551464057,396,99,0.25,4
qwen,Qwen,ordering,hot,pool,heater,0.9706877556811815,396,99,0.0,4
qwen,Qwen,ordering,hot,pool,shower,0.4225046348141883,1881,99,0.2631578947368421,19
qwen,Qwen,ordering,hot,shower,blankets,0.0330859783887041,396,99,0.0,4
qwen,Qwen,ordering,hot,shower,couch,0.1778108694780495,594,99,0.0,6
qwen,Qwen,ordering,hot,shower,fan,0.9944450726622276,495,99,0.8,5
qwen,Qwen,ordering,hot,shower,heater,0.9783846571531452,594,99,0.3333333333333333,6
qwen,Qwen,ordering,hot,shower,pool,0.5774953651858117,495,99,1.0,5
qwen,Qwen,ordering,mall,burger joint,coffee shop,0.7506279185533031,1584,99,0.625,16
qwen,Qwen,ordering,mall,burger joint,electronics store,6.287528800204372e-05,594,99,0.0,6
qwen,Qwen,ordering,mall,burger joint,gift shop,0.0037779161636312,594,99,0.16666666666666666,6
qwen,Qwen,ordering,mall,burger joint,grocery store,0.5036019655811748,495,99,0.8,5
qwen,Qwen,ordering,mall,burger joint,pretzel stand,0.0002625808290758,1881,99,0.8421052631578947,19
qwen,Qwen,ordering,mall,coffee shop,burger joint,0.2493720814466968,198,99,0.5,2
qwen,Qwen,ordering,mall,coffee shop,electronics store,2.0889177459329996e-05,495,99,0.4,5
qwen,Qwen,ordering,mall,coffee shop,gift shop,0.0012582660136175,396,99,0.0,4
qwen,Qwen,ordering,mall,coffee shop,grocery store,0.2520788004661233,495,99,0.6,5
qwen,Qwen,ordering,mall,coffee shop,pretzel stand,8.724936823270803e-05,495,99,1.0,5
qwen,Qwen,ordering,mall,electronics store,burger joint,0.999937124711998,495,99,1.0,5
qwen,Qwen,ordering,mall,electronics store,coffee shop,0.9999791108225408,495,99,0.8,5
qwen,Qwen,ordering,mall,electronics store,gift shop,0.983689429647382,1980,99,0.6,20
qwen,Qwen,ordering,mall,electronics store,grocery store,0.9999380240753952,1881,99,0.8421052631578947,19
qwen,Qwen,ordering,mall,electronics store,pretzel stand,0.8068398381631627,297,99,0.6666666666666666,3
qwen,Qwen,ordering,mall,gift shop,burger joint,0.9962220838363687,297,99,1.0,3
qwen,Qwen,ordering,mall,gift shop,coffee shop,0.9987417339863823,198,99,0.5,2
qwen,Qwen,ordering,mall,gift shop,electronics store,0.0163105703526179,396,99,0.5,4
qwen,Qwen,ordering,mall,gift shop,grocery store,0.9962759249568824,1485,99,0.8666666666666667,15
qwen,Qwen,ordering,mall,gift shop,pretzel stand,0.0647735496388437,297,99,1.0,3
qwen,Qwen,ordering,mall,grocery store,burger joint,0.4963980344188252,495,99,1.0,5
qwen,Qwen,ordering,mall,grocery store,coffee shop,0.7479211995338767,495,99,0.8,5
qwen,Qwen,ordering,mall,grocery store,electronics store,6.197592460478496e-05,297,99,0.0,3
qwen,Qwen,ordering,mall,grocery store,gift shop,0.0037240750431177,495,99,0.2,5
qwen,Qwen,ordering,mall,grocery store,pretzel stand,0.000258825632019,495,99,0.8,5
qwen,Qwen,ordering,mall,pretzel stand,burger joint,0.999737419170924,198,99,1.0,2
qwen,Qwen,ordering,mall,pretzel stand,coffee shop,0.9999127506317672,1980,99,0.8,20
qwen,Qwen,ordering,mall,pretzel stand,electronics store,0.1931601618368372,495,99,0.0,5
qwen,Qwen,ordering,mall,pretzel stand,gift shop,0.9352264503611565,594,99,0.0,6
qwen,Qwen,ordering,mall,pretzel stand,grocery store,0.999741174367981,495,99,0.6,5
qwen,Qwen,ordering,mask,bandana,candy,0.037706926495076,396,99,0.0,4
qwen,Qwen,ordering,mask,bandana,gloves,0.1840005025491626,198,99,0.5,2
qwen,Qwen,ordering,mask,bandana,handkerchief,0.3830790437411577,1287,99,0.6153846153846154,13
qwen,Qwen,ordering,mask,bandana,napkins,0.0022645591158077,1188,99,0.16666666666666666,12
qwen,Qwen,ordering,mask,bandana,wallet,0.1493795997672007,495,99,0.4,5
qwen,Qwen,ordering,mask,candy,bandana,0.962293073504924,495,99,0.8,5
qwen,Qwen,ordering,mask,candy,gloves,0.8519528019683107,1584,99,0.0625,16
qwen,Qwen,ordering,mask,candy,handkerchief,0.9406419987411826,594,99,0.6666666666666666,6
qwen,Qwen,ordering,mask,candy,napkins,0.05475203191769701,396,99,0.5,4
qwen,Qwen,ordering,mask,candy,wallet,0.8175744761936437,1980,99,0.2,20
qwen,Qwen,ordering,mask,gloves,bandana,0.8159994974508374,594,99,0.5,6
qwen,Qwen,ordering,mask,gloves,candy,0.14804719803168936,495,99,0.2,5
qwen,Qwen,ordering,mask,gloves,handkerchief,0.7336020931536407,495,99,0.4,5
qwen,Qwen,ordering,mask,gloves,napkins,0.0099652814710811,396,99,0.5,4
qwen,Qwen,ordering,mask,gloves,wallet,0.4378234991142018,297,99,0.0,3
qwen,Qwen,ordering,mask,handkerchief,bandana,0.6169209562588424,297,99,1.0,3
qwen,Qwen,ordering,mask,handkerchief,candy,0.0593580012588174,594,99,0.0,6
qwen,Qwen,ordering,mask,handkerchief,gloves,0.2663979068463593,495,99,0.4,5
qwen,Qwen,ordering,mask,handkerchief,napkins,0.0036418735196936,1980,99,0.3,20
qwen,Qwen,ordering,mask,handkerchief,wallet,0.2204620686272856,495,99,0.0,5
qwen,Qwen,ordering,mask,napkins,bandana,0.9977354408841922,495,99,1.0,5
qwen,Qwen,ordering,mask,napkins,candy,0.9452479680823028,495,99,0.2,5
qwen,Qwen,ordering,mask,napkins,gloves,0.990034718528919,495,99,0.2,5
qwen,Qwen,ordering,mask,napkins,handkerchief,0.9963581264803064,495,99,0.6,5
qwen,Qwen,ordering,mask,napkins,wallet,0.9872404398791692,396,99,0.0,4
qwen,Qwen,ordering,mask,wallet,bandana,0.8506204002327992,495,99,0.8,5
qwen,Qwen,ordering,mask,wallet,candy,0.1824255238063563,495,99,0.2,5
qwen,Qwen,ordering,mask,wallet,gloves,0.5621765008857981,1881,99,0.631578947368421,19
qwen,Qwen,ordering,mask,wallet,handkerchief,0.7795379313727143,495,99,0.6,5
qwen,Qwen,ordering,mask,wallet,napkins,0.0127595601208309,594,99,0.5,6
qwen,Qwen,ordering,meat,chicken,crab,0.0026316739748845,1683,99,0.7647058823529411,17
qwen,Qwen,ordering,meat,chicken,mushrooms,0.0017007224114352,495,99,0.2,5
qwen,Qwen,ordering,meat,chicken,rice,0.0244230900541072,198,99,0.5,2
qwen,Qwen,ordering,meat,chicken,tofu,0.0216153327626476,495,99,0.0,5
qwen,Qwen,ordering,meat,chicken,turkey,0.0075772412678608,2079,99,0.9523809523809523,21
qwen,Qwen,ordering,meat,crab,chicken,0.9973683260251156,495,99,1.0,5
qwen,Qwen,ordering,meat,crab,mushrooms,0.3923368301671083,297,99,0.0,3
qwen,Qwen,ordering,meat,crab,rice,0.9046505351008906,495,99,0.0,5
qwen,Qwen,ordering,meat,crab,tofu,0.8933094060543487,297,99,0.6666666666666666,3
qwen,Qwen,ordering,meat,crab,turkey,0.7431680086124811,495,99,1.0,5
qwen,Qwen,ordering,meat,mushrooms,chicken,0.9982992775885648,594,99,1.0,6
qwen,Qwen,ordering,meat,mushrooms,crab,0.6076631698328917,495,99,1.0,5
qwen,Qwen,ordering,meat,mushrooms,rice,0.9362850057480346,594,99,0.0,6
qwen,Qwen,ordering,meat,mushrooms,tofu,0.9284088005554476,1881,99,0.5263157894736842,19
qwen,Qwen,ordering,meat,mushrooms,turkey,0.8175744761936437,594,99,1.0,6
qwen,Qwen,ordering,meat,rice,chicken,0.9755769099458927,198,99,1.0,2
qwen,Qwen,ordering,meat,rice,crab,0.0953494648991094,198,99,0.5,2
qwen,Qwen,ordering,meat,rice,mushrooms,0.0637149942519653,1683,99,0.23529411764705882,17
qwen,Qwen,ordering,meat,rice,tofu,0.4687906266262437,1782,99,0.3888888888888889,18
qwen,Qwen,ordering,meat,rice,turkey,0.2337063569140403,495,99,1.0,5
qwen,Qwen,ordering,meat,tofu,chicken,0.9783846672373524,396,99,1.0,4
qwen,Qwen,ordering,meat,tofu,crab,0.1066905939456511,495,99,0.8,5
qwen,Qwen,ordering,meat,tofu,mushrooms,0.0715911994445524,495,99,0.0,5
qwen,Qwen,ordering,meat,tofu,rice,0.5312093733737563,495,99,0.0,5
qwen,Qwen,ordering,meat,tofu,turkey,0.2568319913875188,495,99,1.0,5
qwen,Qwen,ordering,meat,turkey,chicken,0.9924227587321391,396,99,1.0,4
qwen,Qwen,ordering,meat,turkey,crab,0.2568319913875188,1287,99,0.7692307692307693,13
qwen,Qwen,ordering,meat,turkey,mushrooms,0.18242552380635632,396,99,0.0,4
qwen,Qwen,ordering,meat,turkey,rice,0.7662936430859597,495,99,0.0,5
qwen,Qwen,ordering,meat,turkey,tofu,0.7431680086124811,594,99,0.16666666666666666,6
qwen,Qwen,ordering,restaurant,cake,cocktails,0.8267117940706734,396,99,1.0,4
qwen,Qwen,ordering,restaurant,cake,salad,0.3629692055196168,495,99,0.6,5
qwen,Qwen,ordering,restaurant,cake,soda,0.9496693674025232,495,99,0.8,5
qwen,Qwen,ordering,restaurant,cake,soup,0.4687906266262437,1782,99,0.3888888888888889,18
qwen,Qwen,ordering,restaurant,cake,vodka,0.9196425311777928,594,99,1.0,6
qwen,Qwen,ordering,restaurant,cocktails,cake,0.1732882059293266,495,99,0.6,5
qwen,Qwen,ordering,restaurant,cocktails,salad,0.10669059394565109,396,99,0.0,4
qwen,Qwen,ordering,restaurant,cocktails,soda,0.7981867777396212,1881,99,0.42105263157894735,19
qwen,Qwen,ordering,restaurant,cocktails,soup,0.1561048974454573,198,99,0.0,2
qwen,Qwen,ordering,restaurant,cocktails,vodka,0.7057850278370112,1386,99,0.5,14
qwen,Qwen,ordering,restaurant,salad,cake,0.6370307944803831,1980,99,0.55,20
qwen,Qwen,ordering,restaurant,salad,cocktails,0.8933094060543487,396,99,0.75,4
qwen,Qwen,ordering,restaurant,salad,soda,0.9706877692486436,495,99,0.6,5
qwen,Qwen,ordering,restaurant,salad,soup,0.6076631698328917,1980,99,0.7,20
qwen,Qwen,ordering,restaurant,salad,vodka,0.9525741268224334,495,99,1.0,5
qwen,Qwen,ordering,restaurant,soda,cake,0.0503306325974768,297,99,0.0,3
qwen,Qwen,ordering,restaurant,soda,cocktails,0.2018132222603788,297,99,1.0,3
qwen,Qwen,ordering,restaurant,soda,salad,0.0293122307513563,495,99,0.0,5
qwen,Qwen,ordering,restaurant,soda,soup,0.04468087027265019,198,99,0.0,2
qwen,Qwen,ordering,restaurant,soda,vodka,0.3775406687981454,495,99,1.0,5
qwen,Qwen,ordering,restaurant,soup,cake,0.5312093733737563,297,99,0.3333333333333333,3
qwen,Qwen,ordering,restaurant,soup,cocktails,0.8438951025545426,594,99,1.0,6
qwen,Qwen,ordering,restaurant,soup,salad,0.3923368301671083,594,99,0.5,6
qwen,Qwen,ordering,restaurant,soup,soda,0.9553191297273498,594,99,0.8333333333333334,6
qwen,Qwen,ordering,restaurant,soup,vodka,0.9284088005554476,396,99,1.0,4
qwen,Qwen,ordering,restaurant,vodka,cake,0.080357468822207,495,99,0.0,5
qwen,Qwen,ordering,restaurant,vodka,cocktails,0.2942149721629888,297,99,1.0,3
qwen,Qwen,ordering,restaurant,vodka,salad,0.0474258731775667,198,99,0.0,2
qwen,Qwen,ordering,restaurant,vodka,soda,0.6224593312018546,1881,99,0.3157894736842105,19
qwen,Qwen,ordering,restaurant,vodka,soup,0.0715911994445524,495,99,0.0,5
qwen,Qwen,ordering,salad,chips,cigarettes,0.0503306325974768,594,99,0.16666666666666666,6
qwen,Qwen,ordering,salad,chips,dressing,0.2689414213699951,495,99,0.4,5
qwen,Qwen,ordering,salad,chips,lettuce,0.9984021545059828,594,99,1.0,6
qwen,Qwen,ordering,salad,chips,meat,0.7310585786300049,2079,99,0.2857142857142857,21
qwen,Qwen,ordering,salad,chips,tuna,0.3073580168652638,495,99,0.2,5
qwen,Qwen,ordering,salad,cigarettes,chips,0.9496693674025231,1584,99,0.4375,16
qwen,Qwen,ordering,salad,cigarettes,dressing,0.8740772351648678,396,99,1.0,4
qwen,Qwen,ordering,salad,cigarettes,lettuce,0.9999151889582764,396,99,0.75,4
qwen,Qwen,ordering,salad,cigarettes,meat,0.9808759632491112,1881,99,0.5789473684210527,19
qwen,Qwen,ordering,salad,cigarettes,tuna,0.8933094060543487,594,99,0.3333333333333333,6
qwen,Qwen,ordering,salad,dressing,chips,0.7310585786300049,198,99,0.0,2
qwen,Qwen,ordering,salad,dressing,cigarettes,0.1259227648351323,495,99,0.0,5
qwen,Qwen,ordering,salad,dressing,lettuce,0.9994115911814432,297,99,1.0,3
qwen,Qwen,ordering,salad,dressing,meat,0.8807970779778825,297,99,0.3333333333333333,3
qwen,Qwen,ordering,salad,dressing,tuna,0.5467381519846138,1584,99,0.4375,16
qwen,Qwen,ordering,salad,lettuce,chips,0.0015978454940173,198,99,0.0,2
qwen,Qwen,ordering,salad,lettuce,cigarettes,8.481104172358074e-05,594,99,0.0,6
qwen,Qwen,ordering,salad,lettuce,dressing,0.0005884088185569,1782,99,0.6111111111111112,18
qwen,Qwen,ordering,salad,lettuce,meat,0.0043315020205639,396,99,0.75,4
qwen,Qwen,ordering,salad,lettuce,tuna,0.0007096703991005,1782,99,0.3888888888888889,18
qwen,Qwen,ordering,salad,meat,chips,0.2689414213699951,198,99,0.0,2
qwen,Qwen,ordering,salad,meat,cigarettes,0.0191240367508889,495,99,0.0,5
qwen,Qwen,ordering,salad,meat,dressing,0.11920292202211752,297,99,0.0,3
qwen,Qwen,ordering,salad,meat,lettuce,0.995668497979436,594,99,1.0,6
qwen,Qwen,ordering,salad,meat,tuna,0.1403362494900832,297,99,0.3333333333333333,3
qwen,Qwen,ordering,salad,tuna,chips,0.6926419831347361,495,99,0.0,5
qwen,Qwen,ordering,salad,tuna,cigarettes,0.1066905939456511,495,99,0.0,5
qwen,Qwen,ordering,salad,tuna,dressing,0.4532618480153861,495,99,0.6,5
qwen,Qwen,ordering,salad,tuna,lettuce,0.9992903296008996,495,99,1.0,5
qwen,Qwen,ordering,salad,tuna,meat,0.8596637505099167,495,99,0.8,5
qwen,Qwen,ordering,science,art,geology,0.9888691836226046,396,99,1.0,4
qwen,Qwen,ordering,science,art,math,0.9773707894206961,1980,99,0.7,20
qwen,Qwen,ordering,science,art,philosophy,0.6039318337259583,1782,99,0.6111111111111112,18
qwen,Qwen,ordering,science,art,physics,0.9993638084858866,495,99,1.0,5
qwen,Qwen,ordering,science,art,zoology,0.9070967375637936,495,99,0.8,5
qwen,Qwen,ordering,science,geology,art,0.0111308163773955,495,99,0.6,5
qwen,Qwen,ordering,science,geology,math,0.3271243835816811,594,99,0.8333333333333334,6
qwen,Qwen,ordering,science,geology,philosophy,0.0168738967419192,297,99,0.6666666666666666,3
qwen,Qwen,ordering,science,geology,physics,0.9464716695493164,396,99,1.0,4
qwen,Qwen,ordering,science,geology,zoology,0.0990206252531266,1287,99,1.0,13
qwen,Qwen,ordering,science,math,art,0.0226292105793039,198,99,0.5,2
qwen,Qwen,ordering,science,math,geology,0.672875616418319,396,99,0.75,4
qwen,Qwen,ordering,science,math,philosophy,0.0341004414181802,495,99,0.4,5
qwen,Qwen,ordering,science,math,physics,0.9732407168145567,396,99,0.5,4
qwen,Qwen,ordering,science,math,zoology,0.1843823354489741,495,99,0.8,5
qwen,Qwen,ordering,science,philosophy,art,0.3960681662740417,495,99,1.0,5
qwen,Qwen,ordering,science,philosophy,geology,0.9831261032580808,495,99,0.8,5
qwen,Qwen,ordering,science,philosophy,math,0.9658995585818201,1584,99,0.6875,16
qwen,Qwen,ordering,science,philosophy,physics,0.9990302475702519,396,99,1.0,4
qwen,Qwen,ordering,science,philosophy,zoology,0.8649253177642569,594,99,0.8333333333333334,6
qwen,Qwen,ordering,science,physics,art,0.0006361915141134,495,99,0.4,5
qwen,Qwen,ordering,science,physics,geology,0.0535283304506838,2079,99,0.8571428571428571,21
qwen,Qwen,ordering,science,physics,math,0.0267592831854431,297,99,0.3333333333333333,3
qwen,Qwen,ordering,science,physics,philosophy,0.0009697524297480001,297,99,0.3333333333333333,3
qwen,Qwen,ordering,science,physics,zoology,0.0061772591914052,1980,99,0.65,20
qwen,Qwen,ordering,science,zoology,art,0.0929032624362065,297,99,0.6666666666666666,3
qwen,Qwen,ordering,science,zoology,geology,0.9009793747468732,396,99,0.75,4
qwen,Qwen,ordering,science,zoology,math,0.8156176645510258,495,99,0.4,5
qwen,Qwen,ordering,science,zoology,philosophy,0.1350746822357431,594,99,0.6666666666666666,6
qwen,Qwen,ordering,science,zoology,physics,0.9938227408085947,396,99,1.0,4
qwen,Qwen,ordering,throw,beach ball,boomerang,0.0348010665188719,1881,99,0.631578947368421,19
qwen,Qwen,ordering,throw,beach ball,football,0.9948050999874554,495,99,1.0,5
qwen,Qwen,ordering,throw,beach ball,lawnmower,0.0205454558134986,297,99,0.0,3
qwen,Qwen,ordering,throw,beach ball,shovel,0.00435255350968,594,99,0.0,6
qwen,Qwen,ordering,throw,beach ball,tires,0.0005598296452929,594,99,0.0,6
qwen,Qwen,ordering,throw,boomerang,beach ball,0.965198933481128,396,99,0.75,4
qwen,Qwen,ordering,throw,boomerang,football,0.9998117507966863,396,99,1.0,4
qwen,Qwen,ordering,throw,boomerang,lawnmower,0.3677992191946073,495,99,0.0,5
qwen,Qwen,ordering,throw,boomerang,shovel,0.1081340342106136,396,99,0.0,4
qwen,Qwen,ordering,throw,boomerang,tires,0.0152977757421787,495,99,0.0,5
qwen,Qwen,ordering,throw,football,beach ball,0.0051949000125445,1584,99,0.875,16
qwen,Qwen,ordering,throw,football,boomerang,0.0001882492033138,2079,99,0.6190476190476191,21
qwen,Qwen,ordering,throw,football,lawnmower,0.0001095274850153,297,99,0.0,3
qwen,Qwen,ordering,throw,football,shovel,2.2827997192887966e-05,396,99,0.0,4
qwen,Qwen,ordering,throw,football,tires,2.9250750336507277e-06,297,99,0.0,3
qwen,Qwen,ordering,throw,lawnmower,beach ball,0.9794545441865014,198,99,1.0,2
qwen,Qwen,ordering,throw,lawnmower,boomerang,0.6322007808053928,495,99,0.8,5
qwen,Qwen,ordering,throw,lawnmower,football,0.9998904725149846,495,99,1.0,5
qwen,Qwen,ordering,throw,lawnmower,shovel,0.1724625148320884,2079,99,0.3333333333333333,21
qwen,Qwen,ordering,throw,lawnmower,tires,0.0260089349815363,1287,99,0.07692307692307693,13
qwen,Qwen,ordering,throw,shovel,beach ball,0.99564744649032,396,99,0.75,4
qwen,Qwen,ordering,throw,shovel,boomerang,0.8918659657893864,495,99,0.6,5
qwen,Qwen,ordering,throw,shovel,football,0.9999771720028072,396,99,1.0,4
qwen,Qwen,ordering,throw,shovel,lawnmower,0.8275374851679116,495,99,0.0,5
qwen,Qwen,ordering,throw,shovel,tires,0.1135795916911738,1584,99,0.125,16
qwen,Qwen,ordering,throw,tires,beach ball,0.999440170354707,495,99,0.6,5
qwen,Qwen,ordering,throw,tires,boomerang,0.9847022242578212,396,99,1.0,4
qwen,Qwen,ordering,throw,tires,football,0.9999970749249664,495,99,0.8,5
qwen,Qwen,ordering,throw,tires,lawnmower,0.9739910650184636,495,99,0.8,5
qwen,Qwen,ordering,throw,tires,shovel,0.8864204083088262,594,99,0.3333333333333333,6
qwen,Qwen,ordering,transport,car,chairs,1.229086972975612e-05,495,99,0.0,5
qwen,Qwen,ordering,transport,car,hammer,0.0001971694219622,495,99,0.2,5
qwen,Qwen,ordering,transport,car,lawnmower,0.0051756699767011,396,99,0.25,4
qwen,Qwen,ordering,transport,car,motorcycle,0.1329642401978292,2079,99,0.9047619047619048,21
qwen,Qwen,ordering,transport,car,roller blades,0.0005341875257579,1584,99,0.5625,16
qwen,Qwen,ordering,transport,chairs,car,0.9999877091302702,297,99,1.0,3
qwen,Qwen,ordering,transport,chairs,hammer,0.9413314542837584,396,99,0.0,4
qwen,Qwen,ordering,transport,chairs,lawnmower,0.9976430901333377,2178,99,0.09090909090909091,22
qwen,Qwen,ordering,transport,chairs,motorcycle,0.9999198588996888,495,99,0.6,5
qwen,Qwen,ordering,transport,chairs,roller blades,0.9775204301085894,297,99,0.6666666666666666,3
qwen,Qwen,ordering,transport,hammer,car,0.9998028305780378,495,99,0.6,5
qwen,Qwen,ordering,transport,hammer,chairs,0.0586685457162415,1485,99,0.06666666666666667,15
qwen,Qwen,ordering,transport,hammer,lawnmower,0.9634786260131484,1782,99,0.5555555555555556,18
qwen,Qwen,ordering,transport,hammer,motorcycle,0.998715691879866,396,99,0.5,4
qwen,Qwen,ordering,transport,hammer,roller blades,0.7304724138366203,495,99,0.8,5
qwen,Qwen,ordering,transport,lawnmower,car,0.994824330023299,594,99,1.0,6
qwen,Qwen,ordering,transport,lawnmower,chairs,0.0023569098666624,495,99,0.2,5
qwen,Qwen,ordering,transport,lawnmower,hammer,0.0365213739868516,396,99,0.25,4
qwen,Qwen,ordering,transport,lawnmower,motorcycle,0.9671879614042804,495,99,1.0,5
qwen,Qwen,ordering,transport,lawnmower,roller blades,0.0931613246065123,396,99,0.5,4
qwen,Qwen,ordering,transport,motorcycle,car,0.8670357598021706,495,99,0.8,5
qwen,Qwen,ordering,transport,motorcycle,chairs,8.014110031133558e-05,396,99,0.0,4
qwen,Qwen,ordering,transport,motorcycle,hammer,0.0012843081201339,495,99,0.0,5
qwen,Qwen,ordering,transport,motorcycle,lawnmower,0.0328120385957195,495,99,0.0,5
qwen,Qwen,ordering,transport,motorcycle,roller blades,0.0034730975368049,1287,99,0.5384615384615384,13
qwen,Qwen,ordering,transport,roller blades,car,0.9994658124742422,495,99,1.0,5
qwen,Qwen,ordering,transport,roller blades,chairs,0.0224795698914107,198,99,0.5,2
qwen,Qwen,ordering,transport,roller blades,hammer,0.2695275861633796,495,99,0.2,5
qwen,Qwen,ordering,transport,roller blades,lawnmower,0.9068386753934877,396,99,0.0,4
qwen,Qwen,ordering,transport,roller blades,motorcycle,0.9965269024631953,594,99,1.0,6
qwen,Qwen,conjunction,bag,cash,chalk,0.6585050505050505,495,99,1.0,5
qwen,Qwen,conjunction,bag,cash,crayons,0.8146262626262626,198,99,1.0,2
qwen,Qwen,conjunction,bag,cash,headphones,0.014606060606060607,297,99,0.0,3
qwen,Qwen,conjunction,bag,cash,makeup,0.17973737373737375,1881,99,0.10526315789473684,19
qwen,Qwen,conjunction,bag,cash,pen,0.9502626262626263,495,99,1.0,5
