"id","story","trigger","trigger_relevance","query","query_relevance","response","neg","set","scale","region","set_model","ordering_model","conjunction_model","disjunction_model"
"ADPNI115MW4RP","mall","a coffee shop",2,"a grocery store",3,0,0,"outside","below","C",0,0,0,0
"ADPNI115MW4RP","bakery","muffins",2,"water",5,0,0,"outside","below","C",0,0,0,0
"ADPNI115MW4RP","salad","chips",4,"meat",3,-1,1,"outside","above","D",0,-1,0,-1
"ADPNI115MW4RP","restaurant","salad",5,"soup",3,-1,1,"outside","above","D",0,-1,0,-1
"ADPNI115MW4RP","gym","meditation",5,"weightlifting",4,-1,1,"outside","above","D",0,-1,0,-1
"ADPNI115MW4RP","science","philosophy",4,"math",3,-1,1,"outside","above","D",0,-1,0,-1
"ADPNI115MW4RP","throw","a football",0,"a boomerang",2,0,0,"inside","below","A",-1,0,0,-1
"ADPNI115MW4RP","beach","shorts",1,"sunglasses",2,-1,1,"inside","below","A",-1,0,0,-1
"ADPNI115MW4RP","hot","a fan",0,"a pool",1,0,0,"inside","below","A",-1,0,0,-1
"ADPNI115MW4RP","cold","a heater",0,"tea",2,0,0,"inside","below","A",-1,0,0,-1
"ADPNI115MW4RP","transport","a hammer",5,"a car",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ADPNI115MW4RP","cut","thumb tacks",3,"nail clippers",1,-1,1,"inside","above","B",-1,-1,-1,-1
"ADPNI115MW4RP","mask","napkins",2,"a bandana",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ADPNI115MW4RP","meat","crab",2,"turkey",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A36HFMF9Z4BGS8","fridge","milk",2,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A36HFMF9Z4BGS8","bag","chalk",2,"crayons",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A36HFMF9Z4BGS8","mall","a burger joint",0,"a gift shop",4,0,0,"outside","below","C",0,0,0,0
"A36HFMF9Z4BGS8","bakery","ice cream",1,"water",5,0,0,"outside","below","C",0,0,0,0
"A36HFMF9Z4BGS8","salad","chips",4,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A36HFMF9Z4BGS8","restaurant","soup",3,"salad",5,-1,1,"outside","below","C",0,0,0,0
"A36HFMF9Z4BGS8","gym","meditation",5,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A36HFMF9Z4BGS8","science","art",5,"philosophy",4,-1,1,"outside","above","D",0,-1,0,-1
"A36HFMF9Z4BGS8","throw","a shovel",4,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"A36HFMF9Z4BGS8","beach","a coat",5,"jeans",3,0,0,"outside","above","D",0,-1,0,-1
"A36HFMF9Z4BGS8","hot","a pool",1,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A36HFMF9Z4BGS8","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"A36HFMF9Z4BGS8","transport","a car",0,"roller blades",2,-1,1,"inside","below","A",-1,0,0,-1
"A36HFMF9Z4BGS8","cut","nail clippers",1,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A36HFMF9Z4BGS8","mask","candy",5,"a handkerchief",1,0,0,"inside","above","B",-1,-1,-1,-1
"A36HFMF9Z4BGS8","meat","mushrooms",4,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VR49TB3Q4BV8","fridge","yogurt",3,"ketchup",4,-1,1,"outside","below","C",0,0,0,0
"A1VR49TB3Q4BV8","bag","chalk",2,"makeup",3,-1,1,"outside","below","C",0,0,0,0
"A1VR49TB3Q4BV8","mall","a coffee shop",2,"an electronics store",5,-1,1,"outside","below","C",0,0,0,0
"A1VR49TB3Q4BV8","bakery","sandwiches",4,"pretzels",3,-1,1,"outside","above","D",0,-1,0,-1
"A1VR49TB3Q4BV8","salad","cigarettes",5,"meat",3,-1,1,"outside","above","D",0,-1,0,-1
"A1VR49TB3Q4BV8","restaurant","salad",5,"cake",4,-1,1,"outside","above","D",0,-1,0,-1
"A1VR49TB3Q4BV8","gym","weightlifting",4,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A1VR49TB3Q4BV8","science","physics",0,"zoology",2,-1,1,"inside","below","A",-1,0,0,-1
"A1VR49TB3Q4BV8","throw","a beach ball",1,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A1VR49TB3Q4BV8","beach","a bikini",0,"shorts",1,-1,1,"inside","below","A",-1,0,0,-1
"A1VR49TB3Q4BV8","hot","a fan",0,"a shower",2,-1,1,"inside","below","A",-1,0,0,-1
"A1VR49TB3Q4BV8","cold","a fridge",5,"a heater",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VR49TB3Q4BV8","transport","a lawnmower",3,"a motorcycle",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VR49TB3Q4BV8","cut","keys",2,"scissors",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VR49TB3Q4BV8","mask","napkins",2,"a handkerchief",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VR49TB3Q4BV8","meat","chicken",0,"mushrooms",4,-1,1,"outside","below","C",0,0,0,0
"A3E8SXH0BAYG85","fridge","meat",5,"juice",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A3E8SXH0BAYG85","bag","cash",4,"a pen",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A3E8SXH0BAYG85","mall","a grocery store",3,"a coffee shop",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A3E8SXH0BAYG85","bakery","ice cream",1,"cakes",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A3E8SXH0BAYG85","salad","tuna",2,"chips",4,0,0,"outside","below","C",0,0,0,0
"A3E8SXH0BAYG85","restaurant","vodka",1,"cake",4,0,0,"outside","below","C",0,0,0,0
"A3E8SXH0BAYG85","gym","basketball",0,"swimming",3,0,0,"outside","below","C",0,0,0,0
"A3E8SXH0BAYG85","science","physics",0,"art",5,0,0,"outside","below","C",0,0,0,0
"A3E8SXH0BAYG85","throw","a lawnmower",5,"a shovel",4,0,0,"outside","above","D",0,-1,0,-1
"A3E8SXH0BAYG85","beach","a jacket",4,"jeans",3,0,0,"outside","above","D",0,-1,0,-1
"A3E8SXH0BAYG85","hot","a heater",5,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"A3E8SXH0BAYG85","cold","a fridge",5,"a sink",4,-1,1,"outside","above","D",0,-1,0,-1
"A3E8SXH0BAYG85","transport","a car",0,"a motorcycle",1,-1,1,"inside","below","A",-1,0,0,-1
"A3E8SXH0BAYG85","cut","scissors",0,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A3E8SXH0BAYG85","mask","a handkerchief",1,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"A3E8SXH0BAYG85","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A11F3MA5FWH6SJ","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"A11F3MA5FWH6SJ","bag","headphones",5,"chalk",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A11F3MA5FWH6SJ","mall","a grocery store",3,"a burger joint",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A11F3MA5FWH6SJ","bakery","sandwiches",4,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A11F3MA5FWH6SJ","salad","chips",4,"tuna",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A11F3MA5FWH6SJ","restaurant","vodka",1,"soup",3,0,0,"outside","below","C",0,0,0,0
"A11F3MA5FWH6SJ","gym","swimming",3,"weightlifting",4,-1,1,"outside","below","C",0,0,0,0
"A11F3MA5FWH6SJ","science","zoology",2,"math",3,-1,1,"outside","below","C",0,0,0,0
"A11F3MA5FWH6SJ","throw","a boomerang",2,"a lawnmower",5,0,0,"outside","below","C",0,0,0,0
"A11F3MA5FWH6SJ","beach","a jacket",4,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"A11F3MA5FWH6SJ","hot","a heater",5,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"A11F3MA5FWH6SJ","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"A11F3MA5FWH6SJ","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"A11F3MA5FWH6SJ","cut","scissors",0,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A11F3MA5FWH6SJ","mask","a handkerchief",1,"napkins",2,-1,1,"inside","below","A",-1,0,0,-1
"A11F3MA5FWH6SJ","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A1CPJ9Q4UQ0FZ3","fridge","water",0,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A1CPJ9Q4UQ0FZ3","bag","headphones",5,"a pen",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1CPJ9Q4UQ0FZ3","mall","a grocery store",3,"a pretzel stand",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1CPJ9Q4UQ0FZ3","bakery","muffins",2,"cakes",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1CPJ9Q4UQ0FZ3","salad","tuna",2,"dressing",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1CPJ9Q4UQ0FZ3","restaurant","cocktails",0,"cake",4,0,0,"outside","below","C",0,0,0,0
"A1CPJ9Q4UQ0FZ3","gym","softball",1,"meditation",5,-1,1,"outside","below","C",0,0,0,0
"A1CPJ9Q4UQ0FZ3","science","philosophy",4,"art",5,-1,1,"outside","below","C",0,0,0,0
"A1CPJ9Q4UQ0FZ3","throw","tires",3,"a lawnmower",5,-1,1,"outside","below","C",0,0,0,0
"A1CPJ9Q4UQ0FZ3","beach","a coat",5,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"A1CPJ9Q4UQ0FZ3","hot","a heater",5,"blankets",4,0,0,"outside","above","D",0,-1,0,-1
"A1CPJ9Q4UQ0FZ3","cold","a sink",4,"a microwave",3,-1,1,"outside","above","D",0,-1,0,-1
"A1CPJ9Q4UQ0FZ3","transport","a hammer",5,"a lawnmower",3,-1,1,"outside","above","D",0,-1,0,-1
"A1CPJ9Q4UQ0FZ3","cut","nail clippers",1,"keys",2,-1,1,"inside","below","A",-1,0,0,-1
"A1CPJ9Q4UQ0FZ3","mask","a bandana",0,"a handkerchief",1,-1,1,"inside","below","A",-1,0,0,-1
"A1CPJ9Q4UQ0FZ3","meat","chicken",0,"crab",2,-1,1,"inside","below","A",-1,0,0,-1
"AZU9D7YLCTAYV","fridge","water",0,"milk",2,0,0,"inside","below","A",-1,0,0,-1
"AZU9D7YLCTAYV","bag","crayons",1,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"AZU9D7YLCTAYV","mall","a burger joint",0,"a pretzel stand",1,0,0,"inside","below","A",-1,0,0,-1
"AZU9D7YLCTAYV","bakery","water",5,"muffins",2,0,0,"inside","above","B",-1,-1,-1,-1
"AZU9D7YLCTAYV","salad","meat",3,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AZU9D7YLCTAYV","restaurant","cake",4,"vodka",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AZU9D7YLCTAYV","gym","weightlifting",4,"lacrosse",2,-1,1,"inside","above","B",-1,-1,-1,-1
"AZU9D7YLCTAYV","science","geology",1,"math",3,-1,1,"outside","below","C",0,0,0,0
"AZU9D7YLCTAYV","throw","tires",3,"a shovel",4,0,0,"outside","below","C",0,0,0,0
"AZU9D7YLCTAYV","beach","sunglasses",2,"jeans",3,0,0,"outside","below","C",0,0,0,0
"AZU9D7YLCTAYV","hot","a shower",2,"a heater",5,-1,1,"outside","below","C",0,0,0,0
"AZU9D7YLCTAYV","cold","a sink",4,"a microwave",3,0,0,"outside","above","D",0,-1,0,-1
"AZU9D7YLCTAYV","transport","a hammer",5,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"AZU9D7YLCTAYV","cut","batteries",5,"a stapler",4,0,0,"outside","above","D",0,-1,0,-1
"AZU9D7YLCTAYV","mask","a wallet",4,"gloves",3,-1,1,"outside","above","D",0,-1,0,-1
"AZU9D7YLCTAYV","meat","chicken",0,"crab",2,-1,1,"inside","below","A",-1,0,0,-1
"A6JKKANO7F4KD","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"A6JKKANO7F4KD","bag","a pen",0,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A6JKKANO7F4KD","mall","a pretzel stand",1,"a coffee shop",2,-1,1,"inside","below","A",-1,0,0,-1
"A6JKKANO7F4KD","bakery","water",5,"ice cream",1,0,0,"inside","above","B",-1,-1,-1,-1
"A6JKKANO7F4KD","salad","chips",4,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A6JKKANO7F4KD","restaurant","soup",3,"soda",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A6JKKANO7F4KD","gym","softball",1,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A6JKKANO7F4KD","science","zoology",2,"philosophy",4,0,0,"outside","below","C",0,0,0,0
"A6JKKANO7F4KD","throw","a beach ball",1,"a shovel",4,0,0,"outside","below","C",0,0,0,0
"A6JKKANO7F4KD","beach","a bikini",0,"jeans",3,-1,1,"outside","below","C",0,0,0,0
"A6JKKANO7F4KD","hot","a fan",0,"a heater",5,0,0,"outside","below","C",0,0,0,0
"A6JKKANO7F4KD","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"A6JKKANO7F4KD","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"A6JKKANO7F4KD","cut","batteries",5,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A6JKKANO7F4KD","mask","candy",5,"a wallet",4,-1,1,"outside","above","D",0,-1,0,-1
"A6JKKANO7F4KD","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A26B6SWLH19YX6","fridge","meat",5,"yogurt",3,0,0,"outside","above","D",0,-1,0,-1
"A26B6SWLH19YX6","bag","headphones",5,"cash",4,0,0,"outside","above","D",0,-1,0,-1
"A26B6SWLH19YX6","mall","a burger joint",0,"a pretzel stand",1,-1,1,"inside","below","A",-1,0,0,-1
"A26B6SWLH19YX6","bakery","cakes",0,"muffins",2,0,0,"inside","below","A",-1,0,0,-1
"A26B6SWLH19YX6","salad","dressing",1,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"A26B6SWLH19YX6","restaurant","cocktails",0,"vodka",1,-1,1,"inside","below","A",-1,0,0,-1
"A26B6SWLH19YX6","gym","meditation",5,"lacrosse",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A26B6SWLH19YX6","science","math",3,"physics",0,0,0,"inside","above","B",-1,-1,-1,-1
"A26B6SWLH19YX6","throw","a shovel",4,"a beach ball",1,0,0,"inside","above","B",-1,-1,-1,-1
"A26B6SWLH19YX6","beach","a jacket",4,"sunglasses",2,0,0,"inside","above","B",-1,-1,-1,-1
"A26B6SWLH19YX6","hot","a pool",1,"a couch",3,0,0,"outside","below","C",0,0,0,0
"A26B6SWLH19YX6","cold","a microwave",3,"a sink",4,0,0,"outside","below","C",0,0,0,0
"A26B6SWLH19YX6","transport","roller blades",2,"a lawnmower",3,0,0,"outside","below","C",0,0,0,0
"A26B6SWLH19YX6","cut","keys",2,"batteries",5,0,0,"outside","below","C",0,0,0,0
"A26B6SWLH19YX6","mask","a wallet",4,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"A26B6SWLH19YX6","meat","rice",5,"tofu",3,0,0,"outside","above","D",0,-1,0,-1
"A1VAL7L9L79IN0","fridge","juice",1,"meat",5,0,0,"outside","below","C",0,0,0,0
"A1VAL7L9L79IN0","bag","cash",4,"headphones",5,0,0,"outside","below","C",0,0,0,0
"A1VAL7L9L79IN0","mall","a grocery store",3,"an electronics store",5,0,0,"outside","below","C",0,0,0,0
"A1VAL7L9L79IN0","bakery","water",5,"pretzels",3,-1,1,"outside","above","D",0,-1,0,-1
"A1VAL7L9L79IN0","salad","cigarettes",5,"chips",4,-1,1,"outside","above","D",0,-1,0,-1
"A1VAL7L9L79IN0","restaurant","cake",4,"soup",3,-1,1,"outside","above","D",0,-1,0,-1
"A1VAL7L9L79IN0","gym","meditation",5,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A1VAL7L9L79IN0","science","geology",1,"zoology",2,-1,1,"inside","below","A",-1,0,0,-1
"A1VAL7L9L79IN0","throw","a football",0,"a beach ball",1,-1,1,"inside","below","A",-1,0,0,-1
"A1VAL7L9L79IN0","beach","a bikini",0,"sunglasses",2,0,0,"inside","below","A",-1,0,0,-1
"A1VAL7L9L79IN0","hot","a pool",1,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A1VAL7L9L79IN0","cold","a fridge",5,"blankets",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VAL7L9L79IN0","transport","chairs",4,"a car",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VAL7L9L79IN0","cut","thumb tacks",3,"keys",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VAL7L9L79IN0","mask","a handkerchief",1,"a bandana",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1VAL7L9L79IN0","meat","crab",2,"mushrooms",4,0,0,"outside","below","C",0,0,0,0
"A2JDYN6QM8M5UN","fridge","juice",1,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A2JDYN6QM8M5UN","bag","a pen",0,"crayons",1,-1,1,"inside","below","A",-1,0,0,-1
"A2JDYN6QM8M5UN","mall","a burger joint",0,"a coffee shop",2,0,0,"inside","below","A",-1,0,0,-1
"A2JDYN6QM8M5UN","bakery","water",5,"cakes",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2JDYN6QM8M5UN","salad","meat",3,"dressing",1,0,0,"inside","above","B",-1,-1,-1,-1
"A2JDYN6QM8M5UN","restaurant","soda",2,"cocktails",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2JDYN6QM8M5UN","gym","lacrosse",2,"softball",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2JDYN6QM8M5UN","science","physics",0,"philosophy",4,-1,1,"outside","below","C",0,0,0,0
"A2JDYN6QM8M5UN","throw","a beach ball",1,"a lawnmower",5,0,0,"outside","below","C",0,0,0,0
"A2JDYN6QM8M5UN","beach","a jacket",4,"a coat",5,-1,1,"outside","below","C",0,0,0,0
"A2JDYN6QM8M5UN","hot","a couch",3,"a heater",5,0,0,"outside","below","C",0,0,0,0
"A2JDYN6QM8M5UN","cold","a fridge",5,"a microwave",3,-1,1,"outside","above","D",0,-1,0,-1
"A2JDYN6QM8M5UN","transport","a hammer",5,"chairs",4,0,0,"outside","above","D",0,-1,0,-1
"A2JDYN6QM8M5UN","cut","a stapler",4,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A2JDYN6QM8M5UN","mask","candy",5,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"A2JDYN6QM8M5UN","meat","turkey",1,"crab",2,-1,1,"inside","below","A",-1,0,0,-1
"A224EAEEF6Q17H","fridge","meat",5,"ketchup",4,-1,1,"outside","above","D",0,-1,0,-1
"A224EAEEF6Q17H","bag","cash",4,"makeup",3,-1,1,"outside","above","D",0,-1,0,-1
"A224EAEEF6Q17H","mall","an electronics store",5,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A224EAEEF6Q17H","bakery","ice cream",1,"muffins",2,-1,1,"inside","below","A",-1,0,0,-1
"A224EAEEF6Q17H","salad","lettuce",0,"dressing",1,0,0,"inside","below","A",-1,0,0,-1
"A224EAEEF6Q17H","restaurant","cocktails",0,"soda",2,0,0,"inside","below","A",-1,0,0,-1
"A224EAEEF6Q17H","gym","softball",1,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A224EAEEF6Q17H","science","art",5,"geology",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A224EAEEF6Q17H","throw","a shovel",4,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A224EAEEF6Q17H","beach","jeans",3,"sunglasses",2,0,0,"inside","above","B",-1,-1,-1,-1
"A224EAEEF6Q17H","hot","a pool",1,"a fan",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A224EAEEF6Q17H","cold","tea",2,"a sink",4,0,0,"outside","below","C",0,0,0,0
"A224EAEEF6Q17H","transport","a motorcycle",1,"chairs",4,0,0,"outside","below","C",0,0,0,0
"A224EAEEF6Q17H","cut","scissors",0,"thumb tacks",3,0,0,"outside","below","C",0,0,0,0
"A224EAEEF6Q17H","mask","a bandana",0,"candy",5,0,0,"outside","below","C",0,0,0,0
"A224EAEEF6Q17H","meat","rice",5,"mushrooms",4,0,0,"outside","above","D",0,-1,0,-1
"A3EC3OP6U52JYC","fridge","water",0,"meat",5,0,0,"outside","below","C",0,0,0,0
"A3EC3OP6U52JYC","bag","headphones",5,"cash",4,0,0,"outside","above","D",0,-1,0,-1
"A3EC3OP6U52JYC","mall","a gift shop",4,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A3EC3OP6U52JYC","bakery","water",5,"pretzels",3,-1,1,"outside","above","D",0,-1,0,-1
"A3EC3OP6U52JYC","salad","cigarettes",5,"chips",4,-1,1,"outside","above","D",0,-1,0,-1
"A3EC3OP6U52JYC","restaurant","cocktails",0,"vodka",1,-1,1,"inside","below","A",-1,0,0,-1
"A3EC3OP6U52JYC","gym","basketball",0,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A3EC3OP6U52JYC","science","geology",1,"zoology",2,-1,1,"inside","below","A",-1,0,0,-1
"A3EC3OP6U52JYC","throw","a football",0,"a beach ball",1,-1,1,"inside","below","A",-1,0,0,-1
"A3EC3OP6U52JYC","beach","a coat",5,"sunglasses",2,0,0,"inside","above","B",-1,-1,-1,-1
"A3EC3OP6U52JYC","hot","a couch",3,"a fan",0,0,0,"inside","above","B",-1,-1,-1,-1
"A3EC3OP6U52JYC","cold","a sink",4,"blankets",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A3EC3OP6U52JYC","transport","chairs",4,"roller blades",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A3EC3OP6U52JYC","cut","nail clippers",1,"thumb tacks",3,-1,1,"outside","below","C",0,0,0,0
"A3EC3OP6U52JYC","mask","gloves",3,"a wallet",4,0,0,"outside","below","C",0,0,0,0
"A3EC3OP6U52JYC","meat","crab",2,"tofu",3,-1,1,"outside","below","C",0,0,0,0
"A1WDKH2DYOYE8X","fridge","ketchup",4,"juice",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1WDKH2DYOYE8X","bag","cash",4,"chalk",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A1WDKH2DYOYE8X","mall","a pretzel stand",1,"a grocery store",3,0,0,"outside","below","C",0,0,0,0
"A1WDKH2DYOYE8X","bakery","pretzels",3,"sandwiches",4,0,0,"outside","below","C",0,0,0,0
"A1WDKH2DYOYE8X","salad","tuna",2,"meat",3,0,0,"outside","below","C",0,0,0,0
"A1WDKH2DYOYE8X","restaurant","soda",2,"salad",5,0,0,"outside","below","C",0,0,0,0
"A1WDKH2DYOYE8X","gym","weightlifting",4,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A1WDKH2DYOYE8X","science","art",5,"math",3,0,0,"outside","above","D",0,-1,0,-1
"A1WDKH2DYOYE8X","throw","a lawnmower",5,"a shovel",4,0,0,"outside","above","D",0,-1,0,-1
"A1WDKH2DYOYE8X","beach","a jacket",4,"jeans",3,0,0,"outside","above","D",0,-1,0,-1
"A1WDKH2DYOYE8X","hot","a fan",0,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A1WDKH2DYOYE8X","cold","blankets",1,"tea",2,0,0,"inside","below","A",-1,0,0,-1
"A1WDKH2DYOYE8X","transport","a car",0,"a motorcycle",1,0,0,"inside","below","A",-1,0,0,-1
"A1WDKH2DYOYE8X","cut","scissors",0,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A1WDKH2DYOYE8X","mask","candy",5,"a bandana",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1WDKH2DYOYE8X","meat","tofu",3,"turkey",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A3J2T92V25NJ83","fridge","ketchup",4,"yogurt",3,0,0,"outside","above","D",0,-1,0,-1
"A3J2T92V25NJ83","bag","headphones",5,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A3J2T92V25NJ83","mall","an electronics store",5,"a gift shop",4,-1,1,"outside","above","D",0,-1,0,-1
"A3J2T92V25NJ83","bakery","cakes",0,"ice cream",1,-1,1,"inside","below","A",-1,0,0,-1
"A3J2T92V25NJ83","salad","lettuce",0,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"A3J2T92V25NJ83","restaurant","vodka",1,"soda",2,0,0,"inside","below","A",-1,0,0,-1
"A3J2T92V25NJ83","gym","basketball",0,"softball",1,-1,1,"inside","below","A",-1,0,0,-1
"A3J2T92V25NJ83","science","art",5,"zoology",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A3J2T92V25NJ83","throw","tires",3,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A3J2T92V25NJ83","beach","a jacket",4,"shorts",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A3J2T92V25NJ83","hot","blankets",4,"a shower",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A3J2T92V25NJ83","cold","blankets",1,"a microwave",3,0,0,"outside","below","C",0,0,0,0
"A3J2T92V25NJ83","transport","a lawnmower",3,"chairs",4,0,0,"outside","below","C",0,0,0,0
"A3J2T92V25NJ83","cut","keys",2,"thumb tacks",3,0,0,"outside","below","C",0,0,0,0
"A3J2T92V25NJ83","mask","napkins",2,"candy",5,0,0,"outside","below","C",0,0,0,0
"A3J2T92V25NJ83","meat","mushrooms",4,"tofu",3,-1,1,"outside","above","D",0,-1,0,-1
"A2AAY4VT9L71SY","fridge","ketchup",4,"yogurt",3,0,0,"outside","above","D",0,-1,0,-1
"A2AAY4VT9L71SY","bag","a pen",0,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A2AAY4VT9L71SY","mall","a pretzel stand",1,"a coffee shop",2,-1,1,"inside","below","A",-1,0,0,-1
"A2AAY4VT9L71SY","bakery","cakes",0,"ice cream",1,-1,1,"inside","below","A",-1,0,0,-1
"A2AAY4VT9L71SY","salad","lettuce",0,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"A2AAY4VT9L71SY","restaurant","salad",5,"cocktails",0,0,0,"inside","above","B",-1,-1,-1,-1
"A2AAY4VT9L71SY","gym","swimming",3,"softball",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2AAY4VT9L71SY","science","zoology",2,"physics",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2AAY4VT9L71SY","throw","a boomerang",2,"a beach ball",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2AAY4VT9L71SY","beach","a bikini",0,"a jacket",4,0,0,"outside","below","C",0,0,0,0
"A2AAY4VT9L71SY","hot","a pool",1,"a heater",5,0,0,"outside","below","C",0,0,0,0
"A2AAY4VT9L71SY","cold","a sink",4,"a fridge",5,0,0,"outside","below","C",0,0,0,0
"A2AAY4VT9L71SY","transport","a lawnmower",3,"a hammer",5,0,0,"outside","below","C",0,0,0,0
"A2AAY4VT9L71SY","cut","batteries",5,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A2AAY4VT9L71SY","mask","candy",5,"a wallet",4,0,0,"outside","above","D",0,-1,0,-1
"A2AAY4VT9L71SY","meat","mushrooms",4,"tofu",3,-1,1,"outside","above","D",0,-1,0,-1
