context,trigger,query,item_id,human_rate,human_total,model_value,structure,variant,cv_fold,boundary,model,human_rank,model_rank
bakery,cakes,muffins,bakery::cakes::muffins,0.8888888888888888,18,0.098,disjunction,top_p,1.0,0.6,Qwen2-7B,8.0,23.0
bakery,cakes,pretzels,bakery::cakes::pretzels,0.5,6,0.078,disjunction,top_p,1.0,0.6,Qwen2-7B,17.0,25.0
bakery,cakes,sandwiches,bakery::cakes::sandwiches,0.4,5,0.024,disjunction,top_p,1.0,0.6,Qwen2-7B,21.0,28.5
bakery,cakes,water,bakery::cakes::water,0.0,5,0.048,disjunction,top_p,1.0,0.6,Qwen2-7B,27.0,27.0
bakery,ice cream,cakes,bakery::ice cream::cakes,1.0,5,0.966,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,8.0
bakery,ice cream,muffins,bakery::ice cream::muffins,0.5882352941176471,17,0.1,disjunction,top_p,1.0,0.6,Qwen2-7B,13.0,22.0
bakery,ice cream,pretzels,bakery::ice cream::pretzels,0.5,2,0.09,disjunction,top_p,1.0,0.6,Qwen2-7B,17.0,24.0
bakery,ice cream,sandwiches,bakery::ice cream::sandwiches,0.25,4,0.024,disjunction,top_p,1.0,0.6,Qwen2-7B,23.0,28.5
bakery,ice cream,water,bakery::ice cream::water,0.16666666666666666,6,0.054,disjunction,top_p,1.0,0.6,Qwen2-7B,24.0,26.0
bakery,muffins,cakes,bakery::muffins::cakes,1.0,5,0.992,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,3.5
bakery,muffins,ice cream,bakery::muffins::ice cream,1.0,2,0.978,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,6.0
bakery,muffins,pretzels,bakery::muffins::pretzels,0.4,5,0.488,disjunction,top_p,1.0,0.6,Qwen2-7B,21.0,16.0
bakery,muffins,sandwiches,bakery::muffins::sandwiches,0.0,2,0.168,disjunction,top_p,1.0,0.6,Qwen2-7B,27.0,21.0
bakery,muffins,water,bakery::muffins::water,0.0,5,0.348,disjunction,top_p,1.0,0.6,Qwen2-7B,27.0,18.0
bakery,pretzels,cakes,bakery::pretzels::cakes,1.0,5,0.998,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,1.5
bakery,pretzels,ice cream,bakery::pretzels::ice cream,1.0,5,0.976,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,7.0
bakery,pretzels,muffins,bakery::pretzels::muffins,1.0,3,0.514,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,15.0
bakery,pretzels,sandwiches,bakery::pretzels::sandwiches,0.4,5,0.18,disjunction,top_p,1.0,0.6,Qwen2-7B,21.0,20.0
bakery,pretzels,water,bakery::pretzels::water,0.0,4,0.354,disjunction,top_p,1.0,0.6,Qwen2-7B,27.0,17.0
bakery,sandwiches,cakes,bakery::sandwiches::cakes,1.0,3,1.0,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,0.0
bakery,sandwiches,ice cream,bakery::sandwiches::ice cream,1.0,5,0.992,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,3.5
bakery,sandwiches,muffins,bakery::sandwiches::muffins,0.6666666666666666,3,0.832,disjunction,top_p,1.0,0.6,Qwen2-7B,11.0,9.0
bakery,sandwiches,pretzels,bakery::sandwiches::pretzels,0.55,20,0.82,disjunction,top_p,1.0,0.6,Qwen2-7B,14.0,10.0
bakery,sandwiches,water,bakery::sandwiches::water,0.0,5,0.696,disjunction,top_p,1.0,0.6,Qwen2-7B,27.0,12.0
bakery,water,cakes,bakery::water::cakes,0.6666666666666666,3,0.998,disjunction,top_p,1.0,0.6,Qwen2-7B,11.0,1.5
bakery,water,ice cream,bakery::water::ice cream,0.6666666666666666,6,0.988,disjunction,top_p,1.0,0.6,Qwen2-7B,11.0,5.0
bakery,water,muffins,bakery::water::muffins,0.5,6,0.656,disjunction,top_p,1.0,0.6,Qwen2-7B,17.0,13.0
bakery,water,pretzels,bakery::water::pretzels,0.5384615384615384,13,0.648,disjunction,top_p,1.0,0.6,Qwen2-7B,15.0,14.0
bakery,water,sandwiches,bakery::water::sandwiches,0.42857142857142855,21,0.306,disjunction,top_p,1.0,0.6,Qwen2-7B,19.0,19.0
beach,bikini,coat,beach::bikini::coat,0.3333333333333333,3,0.104,disjunction,top_p,2.0,0.6,Qwen2-7B,21.0,27.0
beach,bikini,jacket,beach::bikini::jacket,0.25,4,0.25,disjunction,top_p,2.0,0.6,Qwen2-7B,23.0,23.0
beach,bikini,jeans,beach::bikini::jeans,0.5,6,0.844,disjunction,top_p,2.0,0.6,Qwen2-7B,17.0,11.0
beach,bikini,shorts,beach::bikini::shorts,0.7,20,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,10.0,2.0
beach,bikini,sunglasses,beach::bikini::sunglasses,0.16666666666666666,18,0.622,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,18.0
beach,coat,bikini,beach::coat::bikini,1.0,6,0.97,disjunction,top_p,2.0,0.6,Qwen2-7B,3.0,5.0
beach,coat,jacket,beach::coat::jacket,0.5454545454545454,11,0.76,disjunction,top_p,2.0,0.6,Qwen2-7B,14.0,15.5
beach,coat,jeans,beach::coat::jeans,0.5,16,0.962,disjunction,top_p,2.0,0.6,Qwen2-7B,17.0,6.0
beach,coat,shorts,beach::coat::shorts,1.0,5,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,3.0,2.0
beach,coat,sunglasses,beach::coat::sunglasses,0.0,3,0.928,disjunction,top_p,2.0,0.6,Qwen2-7B,28.0,8.0
beach,jacket,bikini,beach::jacket::bikini,1.0,2,0.924,disjunction,top_p,2.0,0.6,Qwen2-7B,3.0,9.0
beach,jacket,coat,beach::jacket::coat,1.0,3,0.258,disjunction,top_p,2.0,0.6,Qwen2-7B,3.0,22.0
beach,jacket,jeans,beach::jacket::jeans,0.45,20,0.934,disjunction,top_p,2.0,0.6,Qwen2-7B,20.0,7.0
beach,jacket,shorts,beach::jacket::shorts,0.6,5,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,12.0,2.0
beach,jacket,sunglasses,beach::jacket::sunglasses,0.5,4,0.832,disjunction,top_p,2.0,0.6,Qwen2-7B,17.0,12.0
beach,jeans,bikini,beach::jeans::bikini,1.0,5,0.76,disjunction,top_p,2.0,0.6,Qwen2-7B,3.0,15.5
beach,jeans,coat,beach::jeans::coat,0.6,5,0.098,disjunction,top_p,2.0,0.6,Qwen2-7B,12.0,28.0
beach,jeans,jacket,beach::jeans::jacket,0.0,6,0.244,disjunction,top_p,2.0,0.6,Qwen2-7B,28.0,24.0
beach,jeans,shorts,beach::jeans::shorts,1.0,5,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,3.0,2.0
beach,jeans,sunglasses,beach::jeans::sunglasses,0.25,4,0.62,disjunction,top_p,2.0,0.6,Qwen2-7B,23.0,19.0
beach,shorts,bikini,beach::shorts::bikini,0.75,4,0.748,disjunction,top_p,2.0,0.6,Qwen2-7B,8.5,17.0
beach,shorts,coat,beach::shorts::coat,0.75,4,0.094,disjunction,top_p,2.0,0.6,Qwen2-7B,8.5,29.0
beach,shorts,jacket,beach::shorts::jacket,0.25,4,0.218,disjunction,top_p,2.0,0.6,Qwen2-7B,23.0,25.0
beach,shorts,jeans,beach::shorts::jeans,0.6,5,0.816,disjunction,top_p,2.0,0.6,Qwen2-7B,12.0,13.0
beach,shorts,sunglasses,beach::shorts::sunglasses,0.15,20,0.582,disjunction,top_p,2.0,0.6,Qwen2-7B,26.0,20.0
beach,sunglasses,bikini,beach::sunglasses::bikini,1.0,5,0.808,disjunction,top_p,2.0,0.6,Qwen2-7B,3.0,14.0
beach,sunglasses,coat,beach::sunglasses::coat,0.0,5,0.124,disjunction,top_p,2.0,0.6,Qwen2-7B,28.0,26.0
beach,sunglasses,jacket,beach::sunglasses::jacket,0.8,5,0.288,disjunction,top_p,2.0,0.6,Qwen2-7B,7.0,21.0
beach,sunglasses,jeans,beach::sunglasses::jeans,0.5,6,0.86,disjunction,top_p,2.0,0.6,Qwen2-7B,17.0,10.0
beach,sunglasses,shorts,beach::sunglasses::shorts,0.5,4,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,17.0,2.0
cold,blankets,fridge,cold::blankets::fridge,0.0,4,0.914,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,8.0
cold,blankets,heater,cold::blankets::heater,1.0,2,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,1.0,2.0
cold,blankets,microwave,cold::blankets::microwave,0.0,5,0.996,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,5.0
cold,blankets,sink,cold::blankets::sink,0.0,4,0.852,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,11.0
cold,blankets,tea,cold::blankets::tea,0.2,20,0.634,disjunction,top_p,3.0,0.6,Qwen2-7B,17.0,14.0
cold,fridge,blankets,cold::fridge::blankets,0.3333333333333333,3,0.086,disjunction,top_p,3.0,0.6,Qwen2-7B,12.5,22.0
cold,fridge,heater,cold::fridge::heater,0.8,5,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,4.0,2.0
cold,fridge,microwave,cold::fridge::microwave,0.6923076923076923,13,0.862,disjunction,top_p,3.0,0.6,Qwen2-7B,5.0,10.0
cold,fridge,sink,cold::fridge::sink,0.23809523809523808,21,0.334,disjunction,top_p,3.0,0.6,Qwen2-7B,15.0,16.0
cold,fridge,tea,cold::fridge::tea,0.5,6,0.09,disjunction,top_p,3.0,0.6,Qwen2-7B,10.0,21.0
cold,heater,blankets,cold::heater::blankets,0.8333333333333334,18,0.004,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,28.5
cold,heater,fridge,cold::heater::fridge,0.0,4,0.028,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,24.0
cold,heater,microwave,cold::heater::microwave,0.2,5,0.174,disjunction,top_p,3.0,0.6,Qwen2-7B,17.0,17.0
cold,heater,sink,cold::heater::sink,0.0,5,0.012,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,26.0
cold,heater,tea,cold::heater::tea,0.125,16,0.004,disjunction,top_p,3.0,0.6,Qwen2-7B,19.0,28.5
cold,microwave,blankets,cold::microwave::blankets,0.6,5,0.006,disjunction,top_p,3.0,0.6,Qwen2-7B,6.5,27.0
cold,microwave,fridge,cold::microwave::fridge,0.5,4,0.138,disjunction,top_p,3.0,0.6,Qwen2-7B,10.0,20.0
cold,microwave,heater,cold::microwave::heater,1.0,5,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,1.0,2.0
cold,microwave,sink,cold::microwave::sink,0.0,4,0.068,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,23.0
cold,microwave,tea,cold::microwave::tea,0.2,5,0.018,disjunction,top_p,3.0,0.6,Qwen2-7B,17.0,25.0
cold,sink,blankets,cold::sink::blankets,0.3333333333333333,3,0.148,disjunction,top_p,3.0,0.6,Qwen2-7B,12.5,19.0
cold,sink,fridge,cold::sink::fridge,0.25,4,0.666,disjunction,top_p,3.0,0.6,Qwen2-7B,14.0,13.0
cold,sink,heater,cold::sink::heater,1.0,4,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,1.0,2.0
cold,sink,microwave,cold::sink::microwave,0.5294117647058824,17,0.936,disjunction,top_p,3.0,0.6,Qwen2-7B,8.0,7.0
cold,sink,tea,cold::sink::tea,0.0,5,0.162,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,18.0
cold,tea,blankets,cold::tea::blankets,0.6,5,0.366,disjunction,top_p,3.0,0.6,Qwen2-7B,6.5,15.0
cold,tea,fridge,cold::tea::fridge,0.0,6,0.91,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,9.0
cold,tea,heater,cold::tea::heater,0.5,6,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,10.0,2.0
cold,tea,microwave,cold::tea::microwave,0.0,5,0.982,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,6.0
cold,tea,sink,cold::tea::sink,0.0,4,0.838,disjunction,top_p,3.0,0.6,Qwen2-7B,24.5,12.0
cut,batteries,keys,cut::batteries::keys,0.16666666666666666,6,0.942,disjunction,top_p,4.0,0.6,Qwen2-7B,20.5,10.0
cut,batteries,nail clippers,cut::batteries::nail clippers,0.8,5,0.98,disjunction,top_p,4.0,0.6,Qwen2-7B,4.5,8.0
cut,batteries,scissors,cut::batteries::scissors,0.8,5,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,4.5,3.0
cut,batteries,stapler,cut::batteries::stapler,0.4444444444444444,18,0.906,disjunction,top_p,4.0,0.6,Qwen2-7B,12.0,11.0
cut,batteries,thumb tacks,cut::batteries::thumb tacks,0.38095238095238093,21,0.026,disjunction,top_p,4.0,0.6,Qwen2-7B,13.0,24.0
cut,keys,batteries,cut::keys::batteries,0.25,4,0.06,disjunction,top_p,4.0,0.6,Qwen2-7B,16.0,22.0
cut,keys,nail clippers,cut::keys::nail clippers,0.8,5,0.736,disjunction,top_p,4.0,0.6,Qwen2-7B,4.5,13.0
cut,keys,scissors,cut::keys::scissors,1.0,5,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,1.0,3.0
cut,keys,stapler,cut::keys::stapler,0.2,5,0.374,disjunction,top_p,4.0,0.6,Qwen2-7B,18.0,17.0
cut,keys,thumb tacks,cut::keys::thumb tacks,0.2,5,0.0,disjunction,top_p,4.0,0.6,Qwen2-7B,18.0,28.0
cut,nail clippers,batteries,cut::nail clippers::batteries,0.0,5,0.034,disjunction,top_p,4.0,0.6,Qwen2-7B,26.5,23.0
cut,nail clippers,keys,cut::nail clippers::keys,0.3125,16,0.394,disjunction,top_p,4.0,0.6,Qwen2-7B,15.0,16.0
cut,nail clippers,scissors,cut::nail clippers::scissors,1.0,4,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,1.0,3.0
cut,nail clippers,stapler,cut::nail clippers::stapler,0.5,2,0.204,disjunction,top_p,4.0,0.6,Qwen2-7B,11.0,19.0
cut,nail clippers,thumb tacks,cut::nail clippers::thumb tacks,0.6666666666666666,3,0.002,disjunction,top_p,4.0,0.6,Qwen2-7B,7.5,26.0
cut,scissors,batteries,cut::scissors::batteries,0.0,4,0.02,disjunction,top_p,4.0,0.6,Qwen2-7B,26.5,25.0
cut,scissors,keys,cut::scissors::keys,0.15,20,0.282,disjunction,top_p,4.0,0.6,Qwen2-7B,22.0,18.0
cut,scissors,nail clippers,cut::scissors::nail clippers,0.6363636363636364,11,0.552,disjunction,top_p,4.0,0.6,Qwen2-7B,9.0,15.0
cut,scissors,stapler,cut::scissors::stapler,0.16666666666666666,6,0.152,disjunction,top_p,4.0,0.6,Qwen2-7B,20.5,20.0
cut,scissors,thumb tacks,cut::scissors::thumb tacks,0.0,4,0.0,disjunction,top_p,4.0,0.6,Qwen2-7B,26.5,28.0
cut,stapler,batteries,cut::stapler::batteries,0.0,5,0.102,disjunction,top_p,4.0,0.6,Qwen2-7B,26.5,21.0
cut,stapler,keys,cut::stapler::keys,0.2,5,0.674,disjunction,top_p,4.0,0.6,Qwen2-7B,18.0,14.0
cut,stapler,nail clippers,cut::stapler::nail clippers,0.6666666666666666,6,0.888,disjunction,top_p,4.0,0.6,Qwen2-7B,7.5,12.0
cut,stapler,scissors,cut::stapler::scissors,1.0,4,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,1.0,3.0
cut,stapler,thumb tacks,cut::stapler::thumb tacks,0.11764705882352941,17,0.0,disjunction,top_p,4.0,0.6,Qwen2-7B,23.0,28.0
cut,thumb tacks,batteries,cut::thumb tacks::batteries,0.0,4,0.974,disjunction,top_p,4.0,0.6,Qwen2-7B,26.5,9.0
cut,thumb tacks,keys,cut::thumb tacks::keys,0.3333333333333333,3,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,14.0,3.0
cut,thumb tacks,nail clippers,cut::thumb tacks::nail clippers,0.6,5,0.998,disjunction,top_p,4.0,0.6,Qwen2-7B,10.0,7.0
cut,thumb tacks,scissors,cut::thumb tacks::scissors,0.8,5,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,4.5,3.0
cut,thumb tacks,stapler,cut::thumb tacks::stapler,0.0,5,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,26.5,3.0
fridge,juice,ketchup,fridge::juice::ketchup,0.3333333333333333,6,0.004,disjunction,top_p,5.0,0.6,Qwen2-7B,17.0,24.5
fridge,juice,meat,fridge::juice::meat,0.0,3,0.01,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,23.0
fridge,juice,milk,fridge::juice::milk,1.0,15,0.654,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,14.0
fridge,juice,water,fridge::juice::water,1.0,6,1.0,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,2.0
fridge,juice,yogurt,fridge::juice::yogurt,0.0,5,0.03,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,21.0
fridge,ketchup,juice,fridge::ketchup::juice,1.0,5,0.996,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,6.5
fridge,ketchup,meat,fridge::ketchup::meat,0.0,4,0.746,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,12.0
fridge,ketchup,milk,fridge::ketchup::milk,1.0,5,0.996,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,6.5
fridge,ketchup,water,fridge::ketchup::water,1.0,2,1.0,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,2.0
fridge,ketchup,yogurt,fridge::ketchup::yogurt,0.2222222222222222,18,0.852,disjunction,top_p,5.0,0.6,Qwen2-7B,18.0,11.0
fridge,meat,juice,fridge::meat::juice,1.0,5,0.99,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,8.0
fridge,meat,ketchup,fridge::meat::ketchup,0.16666666666666666,18,0.254,disjunction,top_p,5.0,0.6,Qwen2-7B,21.0,17.0
fridge,meat,milk,fridge::meat::milk,0.6666666666666666,3,0.998,disjunction,top_p,5.0,0.6,Qwen2-7B,14.0,5.0
fridge,meat,water,fridge::meat::water,1.0,2,1.0,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,2.0
fridge,meat,yogurt,fridge::meat::yogurt,0.625,16,0.706,disjunction,top_p,5.0,0.6,Qwen2-7B,15.0,13.0
fridge,milk,juice,fridge::milk::juice,1.0,5,0.374,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,15.0
fridge,milk,ketchup,fridge::milk::ketchup,0.0,5,0.004,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,24.5
fridge,milk,meat,fridge::milk::meat,0.0,6,0.002,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,26.5
fridge,milk,water,fridge::milk::water,0.8333333333333334,6,1.0,disjunction,top_p,5.0,0.6,Qwen2-7B,12.0,2.0
fridge,milk,yogurt,fridge::milk::yogurt,0.2,5,0.016,disjunction,top_p,5.0,0.6,Qwen2-7B,19.5,22.0
fridge,water,juice,fridge::water::juice,1.0,22,0.114,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,20.0
fridge,water,ketchup,fridge::water::ketchup,0.0,4,0.0,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,28.5
fridge,water,meat,fridge::water::meat,0.0,3,0.0,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,28.5
fridge,water,milk,fridge::water::milk,0.9444444444444444,18,0.202,disjunction,top_p,5.0,0.6,Qwen2-7B,11.0,18.0
fridge,water,yogurt,fridge::water::yogurt,0.0,5,0.002,disjunction,top_p,5.0,0.6,Qwen2-7B,25.5,26.5
fridge,yogurt,juice,fridge::yogurt::juice,1.0,5,0.97,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,10.0
fridge,yogurt,ketchup,fridge::yogurt::ketchup,0.2,5,0.148,disjunction,top_p,5.0,0.6,Qwen2-7B,19.5,19.0
fridge,yogurt,meat,fridge::yogurt::meat,0.4,5,0.294,disjunction,top_p,5.0,0.6,Qwen2-7B,16.0,16.0
fridge,yogurt,milk,fridge::yogurt::milk,0.75,4,0.984,disjunction,top_p,5.0,0.6,Qwen2-7B,13.0,9.0
fridge,yogurt,water,fridge::yogurt::water,1.0,2,1.0,disjunction,top_p,5.0,0.6,Qwen2-7B,5.0,2.0
gym,basketball,lacrosse,gym::basketball::lacrosse,0.9333333333333333,15,0.054,disjunction,top_p,6.0,0.6,Qwen2-7B,11.0,23.5
gym,basketball,meditation,gym::basketball::meditation,0.0,2,0.0,disjunction,top_p,6.0,0.6,Qwen2-7B,28.0,28.5
gym,basketball,softball,gym::basketball::softball,0.9,20,0.96,disjunction,top_p,6.0,0.6,Qwen2-7B,12.0,12.0
gym,basketball,swimming,gym::basketball::swimming,0.4,5,0.118,disjunction,top_p,6.0,0.6,Qwen2-7B,23.5,22.0
gym,basketball,weightlifting,gym::basketball::weightlifting,0.8,5,0.122,disjunction,top_p,6.0,0.6,Qwen2-7B,15.5,19.5
gym,lacrosse,basketball,gym::lacrosse::basketball,1.0,4,1.0,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,2.5
gym,lacrosse,meditation,gym::lacrosse::meditation,0.0,2,0.02,disjunction,top_p,6.0,0.6,Qwen2-7B,28.0,25.0
gym,lacrosse,softball,gym::lacrosse::softball,1.0,3,0.998,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,6.0
gym,lacrosse,swimming,gym::lacrosse::swimming,0.3333333333333333,3,0.682,disjunction,top_p,6.0,0.6,Qwen2-7B,25.5,14.0
gym,lacrosse,weightlifting,gym::lacrosse::weightlifting,0.6666666666666666,3,0.706,disjunction,top_p,6.0,0.6,Qwen2-7B,20.0,13.0
gym,meditation,basketball,gym::meditation::basketball,0.75,4,1.0,disjunction,top_p,6.0,0.6,Qwen2-7B,18.5,2.5
gym,meditation,lacrosse,gym::meditation::lacrosse,1.0,4,0.98,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,11.0
gym,meditation,softball,gym::meditation::softball,1.0,4,1.0,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,2.5
gym,meditation,swimming,gym::meditation::swimming,0.7894736842105263,19,0.992,disjunction,top_p,6.0,0.6,Qwen2-7B,17.0,9.0
gym,meditation,weightlifting,gym::meditation::weightlifting,0.55,20,0.988,disjunction,top_p,6.0,0.6,Qwen2-7B,22.0,10.0
gym,softball,basketball,gym::softball::basketball,1.0,6,1.0,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,2.5
gym,softball,lacrosse,gym::softball::lacrosse,0.9473684210526315,19,0.054,disjunction,top_p,6.0,0.6,Qwen2-7B,10.0,23.5
gym,softball,meditation,gym::softball::meditation,0.6,5,0.0,disjunction,top_p,6.0,0.6,Qwen2-7B,21.0,28.5
gym,softball,swimming,gym::softball::swimming,0.8,5,0.12,disjunction,top_p,6.0,0.6,Qwen2-7B,15.5,21.0
gym,softball,weightlifting,gym::softball::weightlifting,0.3333333333333333,3,0.122,disjunction,top_p,6.0,0.6,Qwen2-7B,25.5,19.5
gym,swimming,basketball,gym::swimming::basketball,1.0,5,1.0,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,2.5
gym,swimming,lacrosse,gym::swimming::lacrosse,1.0,4,0.328,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,17.0
gym,swimming,meditation,gym::swimming::meditation,0.0,5,0.008,disjunction,top_p,6.0,0.6,Qwen2-7B,28.0,27.0
gym,swimming,softball,gym::swimming::softball,0.75,4,0.996,disjunction,top_p,6.0,0.6,Qwen2-7B,18.5,7.5
gym,swimming,weightlifting,gym::swimming::weightlifting,0.4,5,0.528,disjunction,top_p,6.0,0.6,Qwen2-7B,23.5,15.0
gym,weightlifting,basketball,gym::weightlifting::basketball,1.0,5,1.0,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,2.5
gym,weightlifting,lacrosse,gym::weightlifting::lacrosse,1.0,6,0.3,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,18.0
gym,weightlifting,meditation,gym::weightlifting::meditation,1.0,2,0.012,disjunction,top_p,6.0,0.6,Qwen2-7B,4.5,26.0
gym,weightlifting,softball,gym::weightlifting::softball,0.8333333333333334,6,0.996,disjunction,top_p,6.0,0.6,Qwen2-7B,14.0,7.5
gym,weightlifting,swimming,gym::weightlifting::swimming,0.85,20,0.49,disjunction,top_p,6.0,0.6,Qwen2-7B,13.0,16.0
hot,blankets,couch,hot::blankets::couch,0.0,12,0.856,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,11.0
hot,blankets,fan,hot::blankets::fan,0.2,5,1.0,disjunction,top_p,7.0,0.6,Qwen2-7B,14.0,0.0
hot,blankets,heater,hot::blankets::heater,0.75,4,0.998,disjunction,top_p,7.0,0.6,Qwen2-7B,4.0,1.5
hot,blankets,pool,hot::blankets::pool,0.0,5,0.966,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,7.5
hot,blankets,shower,hot::blankets::shower,0.2,5,0.966,disjunction,top_p,7.0,0.6,Qwen2-7B,14.0,7.5
hot,couch,blankets,hot::couch::blankets,0.2,5,0.144,disjunction,top_p,7.0,0.6,Qwen2-7B,14.0,18.0
hot,couch,fan,hot::couch::fan,0.0,3,0.998,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,1.5
hot,couch,heater,hot::couch::heater,0.0,3,0.986,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,5.0
hot,couch,pool,hot::couch::pool,0.5,6,0.872,disjunction,top_p,7.0,0.6,Qwen2-7B,6.0,10.0
hot,couch,shower,hot::couch::shower,1.0,2,0.84,disjunction,top_p,7.0,0.6,Qwen2-7B,1.0,12.0
hot,fan,blankets,hot::fan::blankets,0.0,4,0.0,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,29.0
hot,fan,couch,hot::fan::couch,0.0,4,0.002,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,27.5
hot,fan,heater,hot::fan::heater,0.16666666666666666,6,0.246,disjunction,top_p,7.0,0.6,Qwen2-7B,16.0,16.0
hot,fan,pool,hot::fan::pool,0.55,20,0.01,disjunction,top_p,7.0,0.6,Qwen2-7B,5.0,25.0
hot,fan,shower,hot::fan::shower,0.05,20,0.006,disjunction,top_p,7.0,0.6,Qwen2-7B,17.0,26.0
hot,heater,blankets,hot::heater::blankets,0.23076923076923078,13,0.002,disjunction,top_p,7.0,0.6,Qwen2-7B,12.0,27.5
hot,heater,couch,hot::heater::couch,0.0,20,0.014,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,24.0
hot,heater,fan,hot::heater::fan,1.0,5,0.804,disjunction,top_p,7.0,0.6,Qwen2-7B,1.0,13.0
hot,heater,pool,hot::heater::pool,0.25,4,0.038,disjunction,top_p,7.0,0.6,Qwen2-7B,10.5,20.0
hot,heater,shower,hot::heater::shower,0.0,5,0.02,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,23.0
hot,pool,blankets,hot::pool::blankets,0.4,5,0.034,disjunction,top_p,7.0,0.6,Qwen2-7B,7.0,21.5
hot,pool,couch,hot::pool::couch,0.0,4,0.128,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,19.0
hot,pool,fan,hot::pool::fan,0.25,4,0.994,disjunction,top_p,7.0,0.6,Qwen2-7B,10.5,4.0
hot,pool,heater,hot::pool::heater,0.0,4,0.964,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,9.0
hot,pool,shower,hot::pool::shower,0.2631578947368421,19,0.41,disjunction,top_p,7.0,0.6,Qwen2-7B,9.0,15.0
hot,shower,blankets,hot::shower::blankets,0.0,4,0.034,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,21.5
hot,shower,couch,hot::shower::couch,0.0,6,0.16,disjunction,top_p,7.0,0.6,Qwen2-7B,23.5,17.0
