id,story,trigger,trigger_relevance,query,query_relevance,response,neg,set,scale,region,set_model,ordering_model,conjunction_model,disjunction_model,cleaned_trigger,cleaned_query
AZU9D7YLCTAYV,salad,meat,3,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,meat,lettuce
A32YT7XWI6B81S,salad,chips,4,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,chips,lettuce
AEWGY34WUIA32,salad,meat,3,cigarettes,5,0,0,outside,below,C,0,0,0,0,meat,cigarettes
A1RTSWQLSN8FKX,salad,chips,4,cigarettes,5,0,0,outside,below,C,0,0,0,0,chips,cigarettes
A12FTSX85NQ8N9,salad,cigarettes,5,meat,3,0,0,outside,above,D,0,-1,0,-1,cigarettes,meat
A3JWOB5IEJCDZC,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
A2BW6WD7LZ9EGV,salad,dressing,1,chips,4,0,0,outside,below,C,0,0,0,0,dressing,chips
A1VAL7L9L79IN0,salad,cigarettes,5,chips,4,-1,1,outside,above,D,0,-1,0,-1,cigarettes,chips
A2GXE6MIDN8DPR,salad,lettuce,0,chips,4,0,0,outside,below,C,0,0,0,0,lettuce,chips
A3JUPCWYN6N6H4,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
ATIVK9XUANIUE,salad,chips,4,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,chips,lettuce
A3NKNOE5HIXXL,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
A2QIX7DNN0DZY6,salad,chips,4,meat,3,-1,1,outside,above,D,0,-1,0,-1,chips,meat
A1NNZSBXKKX43D,salad,cigarettes,5,meat,3,-1,1,outside,above,D,0,-1,0,-1,cigarettes,meat
A16Z9FSSF1X74O,salad,cigarettes,5,meat,3,0,0,outside,above,D,0,-1,0,-1,cigarettes,meat
A2RRK8SV0VBLTJ,salad,chips,4,cigarettes,5,0,0,outside,below,C,0,0,0,0,chips,cigarettes
AFCMHQWCV6N02,salad,meat,3,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,meat,lettuce
A2VUF0V7HT51Q3,salad,cigarettes,5,chips,4,0,0,outside,above,D,0,-1,0,-1,cigarettes,chips
AK1GE19RT3PK6,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
A1BKFYRSWMWZ1Y,salad,cigarettes,5,chips,4,0,0,outside,above,D,0,-1,0,-1,cigarettes,chips
A2MUCL20GTQJA0,salad,chips,4,meat,3,-1,1,outside,above,D,0,-1,0,-1,chips,meat
A6JKKANO7F4KD,salad,chips,4,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,chips,lettuce
A1R8A8BK2VN7RH,salad,lettuce,0,cigarettes,5,0,0,outside,below,C,0,0,0,0,lettuce,cigarettes
A2T1LNI80EPOQR,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A1JVO7FLPATHUB,salad,cigarettes,5,chips,4,0,0,outside,above,D,0,-1,0,-1,cigarettes,chips
AIA7RZSAONU5M,salad,cigarettes,5,meat,3,-1,1,outside,above,D,0,-1,0,-1,cigarettes,meat
A2CK0OXMPOR9LE,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
A1RFH0LZHG2C1R,salad,meat,3,chips,4,0,0,outside,below,C,0,0,0,0,meat,chips
A1NDMFN9A5G25G,salad,cigarettes,5,chips,4,0,0,outside,above,D,0,-1,0,-1,cigarettes,chips
A27F8Z101YG8OB,salad,chips,4,cigarettes,5,0,0,outside,below,C,0,0,0,0,chips,cigarettes
A2JDYN6QM8M5UN,salad,meat,3,dressing,1,0,0,inside,above,B,-1,-1,-1,-1,meat,dressing
AOGXFLXT1BNE9,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
ADVCIFLB5A9B,salad,dressing,1,chips,4,0,0,outside,below,C,0,0,0,0,dressing,chips
A204Q4T20BP8V,salad,chips,4,cigarettes,5,0,0,outside,below,C,0,0,0,0,chips,cigarettes
A1C1A02LRDH4CV,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
A1N8TKTLXV92QR,salad,dressing,1,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,dressing,lettuce
A1W7QLLENVP2AE,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A38N2MBXP7IOPS,salad,lettuce,0,meat,3,0,0,outside,below,C,0,0,0,0,lettuce,meat
A6OBT1RD68EMZ,salad,cigarettes,5,chips,4,0,0,outside,above,D,0,-1,0,-1,cigarettes,chips
A25VPV47HCP6DX,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A3A5KTVA3YGBE9,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
AFFXVHHBUWW4D,salad,lettuce,0,dressing,1,0,0,inside,below,A,-1,0,0,-1,lettuce,dressing
A136K4YZY2OFTV,salad,dressing,1,cigarettes,5,0,0,outside,below,C,0,0,0,0,dressing,cigarettes
A2T5CROJ0FWIJY,salad,dressing,1,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,dressing,lettuce
A2K0L9M1ZZO5C9,salad,lettuce,0,meat,3,-1,1,outside,below,C,0,0,0,0,lettuce,meat
A3EC3OP6U52JYC,salad,cigarettes,5,chips,4,-1,1,outside,above,D,0,-1,0,-1,cigarettes,chips
A1GQRJVWSIT2RC,salad,meat,3,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,meat,lettuce
A2ZDEERVRN5AMC,salad,cigarettes,5,meat,3,-1,1,outside,above,D,0,-1,0,-1,cigarettes,meat
A1AIMKA54UBYIQ,salad,chips,4,dressing,1,0,0,inside,above,B,-1,-1,-1,-1,chips,dressing
A1DQ55GDGONJVB,salad,cigarettes,5,dressing,1,-1,1,inside,above,B,-1,-1,-1,-1,cigarettes,dressing
A258IQXX7F3Z8O,salad,lettuce,0,meat,3,-1,1,outside,below,C,0,0,0,0,lettuce,meat
A277V4SHQB8JRS,salad,meat,3,dressing,1,0,0,inside,above,B,-1,-1,-1,-1,meat,dressing
A2LMQ4497NMK3S,salad,lettuce,0,dressing,1,0,0,inside,below,A,-1,0,0,-1,lettuce,dressing
A3PNM68OZPN847,salad,lettuce,0,cigarettes,5,0,0,outside,below,C,0,0,0,0,lettuce,cigarettes
AZTQX7APEZXME,salad,meat,3,chips,4,0,0,outside,below,C,0,0,0,0,meat,chips
AKGA0Q9RA4CG8,salad,cigarettes,5,dressing,1,-1,1,inside,above,B,-1,-1,-1,-1,cigarettes,dressing
AM2KK02JXXW48,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A1OOCYEFLAJD98,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
ANCIB6B6EBBIJ,salad,lettuce,0,dressing,1,0,0,inside,below,A,-1,0,0,-1,lettuce,dressing
A224EAEEF6Q17H,salad,lettuce,0,dressing,1,0,0,inside,below,A,-1,0,0,-1,lettuce,dressing
A33X52IN60MSOE,salad,chips,4,meat,3,-1,1,outside,above,D,0,-1,0,-1,chips,meat
A1A8E2EU29KFFM,salad,meat,3,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,meat,lettuce
A1KET5Z038NMWD,salad,cigarettes,5,meat,3,0,0,outside,above,D,0,-1,0,-1,cigarettes,meat
A1J6LV7NWDKV9N,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A3CGQOJC28OVGN,salad,chips,4,meat,3,-1,1,outside,above,D,0,-1,0,-1,chips,meat
A3STYPRAMUU88P,salad,cigarettes,5,meat,3,0,0,outside,above,D,0,-1,0,-1,cigarettes,meat
A37JC45Y9GLSA7,salad,meat,3,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,meat,lettuce
A399GYOD60WD7M,salad,cigarettes,5,meat,3,0,0,outside,above,D,0,-1,0,-1,cigarettes,meat
A2SWQM5X54P1O5,salad,cigarettes,5,chips,4,-1,1,outside,above,D,0,-1,0,-1,cigarettes,chips
A3UQ5DF8VVD975,salad,cigarettes,5,dressing,1,-1,1,inside,above,B,-1,-1,-1,-1,cigarettes,dressing
A11ILN5YSUDVG8,salad,chips,4,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,chips,lettuce
A187JK1IGZGHNQ,salad,lettuce,0,cigarettes,5,0,0,outside,below,C,0,0,0,0,lettuce,cigarettes
A14W0AXTJ3R19V,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A2M183CETUMR96,salad,chips,4,meat,3,0,0,outside,above,D,0,-1,0,-1,chips,meat
A2EKR2ZFO10VMV,salad,meat,3,cigarettes,5,0,0,outside,below,C,0,0,0,0,meat,cigarettes
A1R0DIJHIE1LOC,salad,cigarettes,5,chips,4,0,0,outside,above,D,0,-1,0,-1,cigarettes,chips
AN5WGHGM4BTJ2,salad,cigarettes,5,chips,4,0,0,outside,above,D,0,-1,0,-1,cigarettes,chips
A3L2XKXABNO0N5,salad,chips,4,meat,3,-1,1,outside,above,D,0,-1,0,-1,chips,meat
A1GCTKOPKUTW3G,salad,chips,4,dressing,1,0,0,inside,above,B,-1,-1,-1,-1,chips,dressing
A38240X9B0EBKE,salad,dressing,1,cigarettes,5,0,0,outside,below,C,0,0,0,0,dressing,cigarettes
A1DUPOUC9RNU4L,salad,meat,3,cigarettes,5,0,0,outside,below,C,0,0,0,0,meat,cigarettes
A11YS0T8MV3Q7C,salad,dressing,1,meat,3,0,0,outside,below,C,0,0,0,0,dressing,meat
A2F1AA15HG0FRU,salad,dressing,1,lettuce,0,-1,1,inside,above,B,-1,-1,-1,-1,dressing,lettuce
A1ZVJG3BKYHJWN,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A1BIJGB7XA0GME,salad,cigarettes,5,chips,4,-1,1,outside,above,D,0,-1,0,-1,cigarettes,chips
A19H6QRCGKBOUH,salad,cigarettes,5,meat,3,0,0,outside,above,D,0,-1,0,-1,cigarettes,meat
A2YVC1U50H2B4R,salad,cigarettes,5,meat,3,-1,1,outside,above,D,0,-1,0,-1,cigarettes,meat
A3KF6O09H04SP7,salad,meat,3,cigarettes,5,0,0,outside,below,C,0,0,0,0,meat,cigarettes
A1S5SPI4NQPGSI,salad,lettuce,0,cigarettes,5,0,0,outside,below,C,0,0,0,0,lettuce,cigarettes
A1F1BIPJR11LSR,salad,lettuce,0,dressing,1,0,0,inside,below,A,-1,0,0,-1,lettuce,dressing
A2XS49LRNX8PD4,salad,dressing,1,cigarettes,5,0,0,outside,below,C,0,0,0,0,dressing,cigarettes
A92BS1Y7V15Y2,salad,dressing,1,meat,3,0,0,outside,below,C,0,0,0,0,dressing,meat
A3PZFJZ8Q17O33,salad,dressing,1,meat,3,-1,1,outside,below,C,0,0,0,0,dressing,meat
AVC78WCC7R01R,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A18JMMVN3ZOV8R,salad,cigarettes,5,meat,3,0,0,outside,above,D,0,-1,0,-1,cigarettes,meat
A8V0L2YF8U6OX,salad,lettuce,0,dressing,1,-1,1,inside,below,A,-1,0,0,-1,lettuce,dressing
A14YQGOZX4KRMA,salad,cigarettes,5,meat,3,-1,1,outside,above,D,0,-1,0,-1,cigarettes,meat
AF0W4ZBY7VXOU,salad,lettuce,0,dressing,1,0,0,inside,below,A,-1,0,0,-1,lettuce,dressing
A197FECF831H95,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A36470UBRH28GO,science,geology,1,art,5,0,0,outside,below,C,0,0,0,0,geology,art
A36HFMF9Z4BGS8,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A1U8RH67FLZW87,science,philosophy,4,math,3,-1,1,outside,above,D,0,-1,0,-1,philosophy,math
ALJ70B2J04YR7,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A1Y6HGDW6ZAYBY,science,physics,0,philosophy,4,0,0,outside,below,C,0,0,0,0,physics,philosophy
A11F3MA5FWH6SJ,science,zoology,2,math,3,-1,1,outside,below,C,0,0,0,0,zoology,math
A17PAE30BGBO1T,science,geology,1,math,3,-1,1,outside,below,C,0,0,0,0,geology,math
A1WJGO38GJ99ZS,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
ALDQRWYZ8KQ9A,science,zoology,2,philosophy,4,0,0,outside,below,C,0,0,0,0,zoology,philosophy
AHKOMKJ1HGJLM,science,physics,0,geology,1,0,0,inside,below,A,-1,0,0,-1,physics,geology
A224EAEEF6Q17H,science,art,5,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,art,geology
A4T4577P6JL6R,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
AIZTLQM7HHQN6,science,math,3,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,math,physics
AFCMHQWCV6N02,science,geology,1,math,3,-1,1,outside,below,C,0,0,0,0,geology,math
A2RRK8SV0VBLTJ,science,art,5,philosophy,4,0,0,outside,above,D,0,-1,0,-1,art,philosophy
A2TZAXWOB3JMNV,science,zoology,2,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,zoology,geology
A1VR49TB3Q4BV8,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A183WYXN12P2TJ,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A1S56RBP0Q3BT,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A24M9OW53CLT94,science,zoology,2,philosophy,4,-1,1,outside,below,C,0,0,0,0,zoology,philosophy
A3OPRR8AXT6OSJ,science,art,5,philosophy,4,0,0,outside,above,D,0,-1,0,-1,art,philosophy
A3E8SXH0BAYG85,science,physics,0,art,5,0,0,outside,below,C,0,0,0,0,physics,art
AG2YM9OWQP690,science,math,3,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,math,zoology
A2KRWSCXNUNMAJ,science,philosophy,4,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,philosophy,zoology
AFU00NU09CFXE,science,art,5,math,3,0,0,outside,above,D,0,-1,0,-1,art,math
AP8OG80OLCCMC,science,zoology,2,math,3,0,0,outside,below,C,0,0,0,0,zoology,math
AFFXVHHBUWW4D,science,math,3,geology,1,0,0,inside,above,B,-1,-1,-1,-1,math,geology
A1VAL7L9L79IN0,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A2LEBJWW395FST,science,math,3,philosophy,4,0,0,outside,below,C,0,0,0,0,math,philosophy
A3JWOB5IEJCDZC,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
AVXEDARJC5HLU,science,art,5,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,art,zoology
A2QIX7DNN0DZY6,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A27F8Z101YG8OB,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A2VR9O234UCT9T,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A2IP3ZAFYGV8M9,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A1710X6OIQP62Q,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A1JVO7FLPATHUB,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A19CB2C4GY4C60,science,philosophy,4,math,3,-1,1,outside,above,D,0,-1,0,-1,philosophy,math
A35Z5I09VVHKNS,science,zoology,2,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,zoology,geology
AMNYICW3K2JNE,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A2PQDK3MLDFXYM,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
ADPNI115MW4RP,science,philosophy,4,math,3,-1,1,outside,above,D,0,-1,0,-1,philosophy,math
ADFJOOSM3Q18G,science,math,3,philosophy,4,0,0,outside,below,C,0,0,0,0,math,philosophy
A1GWYEIX5S6JU4,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A3M8O363B3IAKE,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A1NWXL4QO30M8U,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A292TFDMNVS0TP,science,philosophy,4,zoology,2,0,0,inside,above,B,-1,-1,-1,-1,philosophy,zoology
A2V66KLFVJTLKC,science,art,5,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,art,physics
A34FFFROPR98NA,science,philosophy,4,art,5,-1,1,outside,below,C,0,0,0,0,philosophy,art
A3IJ7SO3Z5PGT1,science,physics,0,geology,1,0,0,inside,below,A,-1,0,0,-1,physics,geology
A1R0DIJHIE1LOC,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A1NDMFN9A5G25G,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A187JK1IGZGHNQ,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
AQKC1VIZAZ6VI,science,philosophy,4,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,philosophy,zoology
A2F1AA15HG0FRU,science,physics,0,math,3,0,0,outside,below,C,0,0,0,0,physics,math
A1W2G1N4BDF2DW,science,math,3,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,math,zoology
A1S2NQYJGZ0C5F,science,zoology,2,math,3,0,0,outside,below,C,0,0,0,0,zoology,math
AF0W4ZBY7VXOU,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A1GCTKOPKUTW3G,science,math,3,philosophy,4,-1,1,outside,below,C,0,0,0,0,math,philosophy
AARMOB6D5ZZVG,science,art,5,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,art,physics
A3J2T92V25NJ83,science,art,5,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,art,zoology
AZTQX7APEZXME,science,philosophy,4,math,3,-1,1,outside,above,D,0,-1,0,-1,philosophy,math
A1WDKH2DYOYE8X,science,art,5,math,3,0,0,outside,above,D,0,-1,0,-1,art,math
A3PNM68OZPN847,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A2LMQ4497NMK3S,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A258IQXX7F3Z8O,science,philosophy,4,math,3,-1,1,outside,above,D,0,-1,0,-1,philosophy,math
A3CGQOJC28OVGN,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A39J3Y8YVC6AIZ,science,zoology,2,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,zoology,physics
A2K0L9M1ZZO5C9,science,philosophy,4,math,3,0,0,outside,above,D,0,-1,0,-1,philosophy,math
A3EC3OP6U52JYC,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
AM2KK02JXXW48,science,philosophy,4,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,philosophy,geology
A11YS0T8MV3Q7C,science,zoology,2,art,5,-1,1,outside,below,C,0,0,0,0,zoology,art
A248QG4DPULP46,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A11ILN5YSUDVG8,science,zoology,2,philosophy,4,-1,1,outside,below,C,0,0,0,0,zoology,philosophy
A6OBT1RD68EMZ,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A8A9DUD87SMQ9,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A2EKR2ZFO10VMV,science,philosophy,4,math,3,0,0,outside,above,D,0,-1,0,-1,philosophy,math
A8V0L2YF8U6OX,science,math,3,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,math,geology
A1KET5Z038NMWD,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
ANVAFB99K5RKP,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A18JMMVN3ZOV8R,science,physics,0,zoology,2,0,0,inside,below,A,-1,0,0,-1,physics,zoology
A1S5SPI4NQPGSI,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A3PZFJZ8Q17O33,science,zoology,2,art,5,-1,1,outside,below,C,0,0,0,0,zoology,art
A1BIJGB7XA0GME,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A3KF6O09H04SP7,science,philosophy,4,math,3,0,0,outside,above,D,0,-1,0,-1,philosophy,math
A19H6QRCGKBOUH,science,physics,0,zoology,2,0,0,inside,below,A,-1,0,0,-1,physics,zoology
A1A8E2EU29KFFM,science,geology,1,math,3,-1,1,outside,below,C,0,0,0,0,geology,math
A1F1BIPJR11LSR,science,philosophy,4,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,philosophy,geology
A3L2XKXABNO0N5,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A2AAY4VT9L71SY,science,zoology,2,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,zoology,physics
AVC78WCC7R01R,science,math,3,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,math,geology
A37JC45Y9GLSA7,science,geology,1,math,3,-1,1,outside,below,C,0,0,0,0,geology,math
AN5WGHGM4BTJ2,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A92BS1Y7V15Y2,science,zoology,2,art,5,0,0,outside,below,C,0,0,0,0,zoology,art
A3STYPRAMUU88P,science,physics,0,zoology,2,0,0,inside,below,A,-1,0,0,-1,physics,zoology
A2XS49LRNX8PD4,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A1ZVJG3BKYHJWN,science,philosophy,4,geology,1,0,0,inside,above,B,-1,-1,-1,-1,philosophy,geology
AOGXFLXT1BNE9,science,art,5,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,art,geology
A2Y1XQ4UD5VAYH,science,math,3,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,math,physics
A1IOE79K3G3VQD,science,philosophy,4,art,5,-1,1,outside,below,C,0,0,0,0,philosophy,art
A374VGT4KMZFGB,science,geology,1,philosophy,4,-1,1,outside,below,C,0,0,0,0,geology,philosophy
A1OOCYEFLAJD98,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A1AIMKA54UBYIQ,science,math,3,philosophy,4,-1,1,outside,below,C,0,0,0,0,math,philosophy
A1DUPOUC9RNU4L,science,philosophy,4,math,3,0,0,outside,above,D,0,-1,0,-1,philosophy,math
A26B6SWLH19YX6,science,math,3,physics,0,0,0,inside,above,B,-1,-1,-1,-1,math,physics
A2BEL77FLYXFJS,science,art,5,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,art,physics
ADVCIFLB5A9B,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A1BKFYRSWMWZ1Y,science,art,5,philosophy,4,0,0,outside,above,D,0,-1,0,-1,art,philosophy
A82Q1HS5CPZ5I,science,physics,0,art,5,0,0,outside,below,C,0,0,0,0,physics,art
A1GQRJVWSIT2RC,science,geology,1,math,3,0,0,outside,below,C,0,0,0,0,geology,math
A277V4SHQB8JRS,science,physics,0,philosophy,4,0,0,outside,below,C,0,0,0,0,physics,philosophy
A1DQ55GDGONJVB,science,geology,1,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,geology,physics
AEWGY34WUIA32,science,philosophy,4,math,3,-1,1,outside,above,D,0,-1,0,-1,philosophy,math
A3HNEYFOIJWPH1,science,art,5,philosophy,4,-1,1,outside,above,D,0,-1,0,-1,art,philosophy
A2MUCL20GTQJA0,science,philosophy,4,math,3,-1,1,outside,above,D,0,-1,0,-1,philosophy,math
AZ69TBTDH7AZS,science,philosophy,4,art,5,-1,1,outside,below,C,0,0,0,0,philosophy,art
A27W025UEXS1G0,science,math,3,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,math,zoology
A11JIMV1EQESIC,science,art,5,math,3,0,0,outside,above,D,0,-1,0,-1,art,math
A2DBEOMKCBQSPJ,science,geology,1,philosophy,4,-1,1,outside,below,C,0,0,0,0,geology,philosophy
A2T1LNI80EPOQR,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A2PTABUVOUYAH5,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A33X52IN60MSOE,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A2W3I2GBGDB637,science,math,3,physics,0,0,0,inside,above,B,-1,-1,-1,-1,math,physics
A3JUPCWYN6N6H4,science,physics,0,geology,1,-1,1,inside,below,A,-1,0,0,-1,physics,geology
A3A5KTVA3YGBE9,science,philosophy,4,math,3,0,0,outside,above,D,0,-1,0,-1,philosophy,math
A1W7QLLENVP2AE,science,philosophy,4,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,philosophy,geology
A16Z9FSSF1X74O,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A1N8TKTLXV92QR,science,physics,0,math,3,-1,1,outside,below,C,0,0,0,0,physics,math
A16335MOISDG1F,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A2T675UCHNTSSW,science,art,5,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,art,zoology
A14YQGOZX4KRMA,science,physics,0,zoology,2,0,0,inside,below,A,-1,0,0,-1,physics,zoology
A14W0AXTJ3R19V,science,art,5,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,art,geology
AJD3JOWNVDZD1,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A2PAAKWSQISAO8,science,philosophy,4,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,philosophy,zoology
A249LDVPG27XCE,science,art,5,philosophy,4,0,0,outside,above,D,0,-1,0,-1,art,philosophy
A136K4YZY2OFTV,science,art,5,math,3,-1,1,outside,above,D,0,-1,0,-1,art,math
A2GXE6MIDN8DPR,science,math,3,art,5,0,0,outside,below,C,0,0,0,0,math,art
A2C94QY2JYWLWX,science,philosophy,4,zoology,2,-1,1,inside,above,B,-1,-1,-1,-1,philosophy,zoology
AX7WITN5DWW6U,science,physics,0,art,5,-1,1,outside,below,C,0,0,0,0,physics,art
A2VLK57ZQ2YI28,science,geology,1,physics,0,-1,1,inside,above,B,-1,-1,-1,-1,geology,physics
ANCIB6B6EBBIJ,science,math,3,geology,1,-1,1,inside,above,B,-1,-1,-1,-1,math,geology
A2BW6WD7LZ9EGV,science,art,5,philosophy,4,0,0,outside,above,D,0,-1,0,-1,art,philosophy
A12FTSX85NQ8N9,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
A2S64AUN7JI7ZS,science,art,5,math,3,0,0,outside,above,D,0,-1,0,-1,art,math
A28674MVBV4RTR,science,philosophy,4,art,5,-1,1,outside,below,C,0,0,0,0,philosophy,art
A3CTXNQ2GXIQSP,science,geology,1,zoology,2,-1,1,inside,below,A,-1,0,0,-1,geology,zoology
A2ZDEERVRN5AMC,science,physics,0,zoology,2,0,0,inside,below,A,-1,0,0,-1,physics,zoology
A1ZPIPHM272LO8,science,physics,0,zoology,2,-1,1,inside,below,A,-1,0,0,-1,physics,zoology
