variant,boundary,analysis_dataset_id,analysis_unit_id,cv_group_id,human_rate,dataset_family,dataset,set_probability,ordering_probability,conjunction_probability,disjunction_probability,analysis_label,cv_fold,item_id,trigger,query,human_yes,human_total
top_k,75.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.088,0.996,0.088,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,100.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.134,0.996,0.134,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_p,0.25,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.996,0.0,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_p,0.5,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.996,0.0,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_p,0.6,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.996,0.0,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_p,0.7,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.004,0.996,0.004,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_p,0.8,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.06,0.996,0.06,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_p,0.9,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.628,0.996,0.628,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_p,0.95,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.996,0.996,0.992,1.0,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,1.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,2.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,3.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,5.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,10.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,20.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,30.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,50.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,75.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.002,0.926,0.002,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,100.0,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.004,0.926,0.004,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_p,0.25,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_p,0.5,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_p,0.6,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_p,0.7,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_p,0.8,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.926,0.0,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_p,0.9,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.034,0.926,0.034,0.926,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_p,0.95,novel_focus,mask::napkins::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.238,0.926,0.23,0.934,Novel focus alternatives,9,mask::napkins::candy,napkins,candy,1.0,5.0
top_k,1.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.986,0.0,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,2.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.986,0.0,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,3.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.002,0.986,0.002,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,5.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.002,0.986,0.002,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,10.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.002,0.986,0.002,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,20.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.004,0.986,0.004,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,30.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.004,0.986,0.004,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,50.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.006,0.986,0.006,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,75.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.012,0.986,0.012,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,100.0,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.02,0.986,0.02,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_p,0.25,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.986,0.0,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_p,0.5,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.986,0.0,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_p,0.6,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.986,0.0,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_p,0.7,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.002,0.986,0.002,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_p,0.8,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.008,0.986,0.008,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_p,0.9,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.19,0.986,0.19,0.986,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_p,0.95,novel_focus,mask::napkins::gloves,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.74,0.986,0.734,0.992,Novel focus alternatives,9,mask::napkins::gloves,napkins,gloves,1.0,5.0
top_k,1.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.994,0.0,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,2.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.994,0.0,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,3.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.994,0.0,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,5.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.994,0.0,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,10.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.002,0.994,0.002,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,20.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.008,0.994,0.008,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,30.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.016,0.994,0.016,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,50.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.036,0.994,0.036,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,75.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.062,0.994,0.062,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,100.0,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.098,0.994,0.098,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_p,0.25,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.994,0.0,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_p,0.5,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.994,0.0,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_p,0.6,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.994,0.0,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_p,0.7,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.006,0.994,0.006,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_p,0.8,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.046,0.994,0.046,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_p,0.9,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.412,0.994,0.412,0.994,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_p,0.95,novel_focus,mask::napkins::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.972,0.994,0.966,1.0,Novel focus alternatives,9,mask::napkins::handkerchief,napkins,handkerchief,3.0,5.0
top_k,1.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.988,0.0,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,2.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.988,0.0,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,3.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.988,0.0,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,5.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.988,0.002,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,10.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.988,0.002,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,20.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.988,0.002,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,30.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.988,0.002,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,50.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.006,0.988,0.006,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,75.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.018,0.988,0.018,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,100.0,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.022,0.988,0.022,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_p,0.25,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.988,0.0,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_p,0.5,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.988,0.0,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_p,0.6,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.988,0.0,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_p,0.7,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.988,0.002,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_p,0.8,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.012,0.988,0.012,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_p,0.9,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.138,0.988,0.138,0.988,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_p,0.95,novel_focus,mask::napkins::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.652,0.988,0.646,0.994,Novel focus alternatives,9,mask::napkins::wallet,napkins,wallet,0.0,4.0
top_k,1.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.0,0.846,0.0,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,2.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.002,0.846,0.002,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,3.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.004,0.846,0.004,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,5.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.004,0.846,0.004,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,10.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.006,0.846,0.006,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,20.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.01,0.846,0.01,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,30.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.026,0.846,0.026,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,50.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.054,0.846,0.052,0.848,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,75.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.088,0.846,0.086,0.848,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,100.0,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.134,0.846,0.132,0.848,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_p,0.25,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.0,0.846,0.0,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_p,0.5,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.0,0.846,0.0,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_p,0.6,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.0,0.846,0.0,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_p,0.7,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.004,0.846,0.004,0.846,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_p,0.8,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.06,0.846,0.058,0.848,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_p,0.9,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.628,0.846,0.58,0.894,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_p,0.95,novel_focus,mask::wallet::bandana,novel_focus::focus_alternative_study::mask,0.8,novel_focus,focus_alternative_study,0.996,0.846,0.844,0.998,Novel focus alternatives,9,mask::wallet::bandana,wallet,bandana,4.0,5.0
top_k,1.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,2.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,3.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,5.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,10.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,20.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,30.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,50.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,75.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.002,0.198,0.002,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,100.0,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.004,0.198,0.004,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_p,0.25,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_p,0.5,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_p,0.6,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_p,0.7,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_p,0.8,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.0,0.198,0.0,0.198,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_p,0.9,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.034,0.198,0.032,0.2,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_p,0.95,novel_focus,mask::wallet::candy,novel_focus::focus_alternative_study::mask,0.2,novel_focus,focus_alternative_study,0.238,0.198,0.132,0.304,Novel focus alternatives,9,mask::wallet::candy,wallet,candy,1.0,5.0
top_k,1.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.0,0.552,0.0,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,2.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.0,0.552,0.0,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,3.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.002,0.552,0.002,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,5.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.002,0.552,0.002,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,10.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.002,0.552,0.002,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,20.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.004,0.552,0.004,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,30.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.004,0.552,0.004,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
