vocab_index_zero_based,candidate,vocabulary_source,vocabulary_path,source_line_one_based,saved_log_score,unnormalized_continuation_probability,normalized_sampling_probability,rank_one_based,descending_cumulative_probability
113372,napkins only,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14864,-28.38248634338379,4.716749351113065e-13,2.5077311233194213e-11,101528,0.9999998672268995
120226,wallet holds,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21718,-28.383079528808594,4.713952273820286e-13,2.5062440148768713e-11,101535,0.9999998674023889
120288,wallet returned,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21780,-28.383079528808594,4.713952273820286e-13,2.5062440148768713e-11,101536,0.9999998674274513
120308,wallet slung,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21800,-28.38777732849121,4.691859005830075e-13,2.4944977948361952e-11,101570,0.9999998682777681
120201,wallet fell,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21693,-28.398704528808594,4.640869217789616e-13,2.4673883029124095e-11,101622,0.9999998695675275
101400,candy immediately,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2892,-28.404512405395508,4.613993742384512e-13,2.453099549978892e-11,101667,0.9999998706744478
113340,napkins like,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14832,-28.41373634338379,4.571630229793513e-13,2.430576347851878e-11,101717,0.999999871894838
120271,wallet onto,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21763,-28.414329528808594,4.568919209521953e-13,2.4291349929260882e-11,101720,0.9999998719677187
101285,candy butcher,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2777,-28.435762405395508,4.4720360787849524e-13,2.3776256113185053e-11,101857,0.9999998752603423
107445,handkerchief bore,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8937,-28.438011169433594,4.461990823811214e-13,2.372284899598605e-11,101875,0.9999998756877881
113276,napkins could,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14768,-28.44498634338379,4.4309759544525994e-13,2.3557953752701753e-11,101911,0.9999998765388689
101526,candy sellers,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3018,-28.451387405395508,4.4027035857234234e-13,2.3407639428758747e-11,101944,0.9999998773140688
106871,gloves reaching,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8363,-28.45205307006836,4.3997738367047644e-13,2.3392062975038834e-11,101947,0.9999998773842622
101276,candy booth,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2768,-28.467012405395508,4.3344459933356455e-13,2.3044737616320303e-11,102038,0.9999998794975271
107588,handkerchief protruding,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9080,-28.49211883544922,4.226978238989643e-13,2.2473369048128054e-11,102198,0.9999998831379462
101324,candy costs,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2816,-28.498262405395508,4.201089109783738e-13,2.23357255775248e-11,102242,0.9999998841234754
113322,napkins her,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14814,-28.50748634338379,4.162516692625181e-13,2.213064948844377e-11,102305,0.9999998855242486
113231,napkins after,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14723,-28.53873634338379,4.0344495175548777e-13,2.1449760984746604e-11,102516,0.9999998901154444
120247,wallet long,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21739,-28.539329528808594,4.032057050562381e-13,2.143704107217126e-11,102523,0.9999998902655381
120254,wallet may,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21746,-28.554954528808594,3.9695458000812004e-13,2.1104690555491205e-11,102624,0.9999998924126627
107471,handkerchief dance,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8963,-28.557151794433594,3.9608332289696636e-13,2.105836885358568e-11,102636,0.9999998926656315
107602,handkerchief seemed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9094,-28.566917419433594,3.92234147090993e-13,2.0853721600801523e-11,102691,0.9999998938182854
107608,handkerchief showed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9100,-28.568870544433594,3.9146881241289584e-13,2.0813031425234594e-11,102703,0.9999998940682524
101430,candy lay,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2922,-28.576387405395508,3.885372277399012e-13,2.0657169292696642e-11,102754,0.999999895125944
101462,candy mountains,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2954,-28.576387405395508,3.885372277399012e-13,2.0657169292696642e-11,102755,0.9999998951466011
107565,handkerchief nor,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9057,-28.600120544433594,3.794245832515642e-13,2.0172681767537914e-11,102923,0.9999998985786864
113333,napkins it,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14825,-28.60123634338379,3.7900145780525776e-13,2.0150185663297802e-11,102928,0.9999998986794709
113226,napkins about,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14718,-28.63248634338379,3.673408088198396e-13,1.9530229625736987e-11,103130,0.9999999026861053
113459,napkins while,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14951,-28.63248634338379,3.673408088198396e-13,1.9530229625736987e-11,103131,0.9999999027056355
101593,candy turned,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3085,-28.638887405395508,3.649969471281976e-13,1.9405614674308635e-11,103173,0.9999999035231311
101485,candy peddler,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2977,-28.654115676879883,3.5948078195635206e-13,1.911233941092108e-11,103253,0.9999999050637846
101544,candy stall,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3036,-28.654512405395508,3.5933819396556196e-13,1.910475850475672e-11,103257,0.9999999051402094
113274,napkins containing,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14766,-28.66373634338379,3.5603892028760946e-13,1.8929347630218783e-11,103333,0.9999999065853152
113423,napkins taken,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14915,-28.66373634338379,3.5603892028760946e-13,1.8929347630218783e-11,103334,0.9999999066042445
101373,candy gave,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2865,-28.685762405395508,3.4828252000812954e-13,1.85169668794548e-11,103505,0.999999909807905
106844,gloves nor,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8336,-28.71767807006836,3.3734236172980963e-13,1.7935316819925785e-11,103703,0.9999999134117954
107585,handkerchief points,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9077,-28.723169326782227,3.3549500501814377e-13,1.7837099306616026e-11,103757,0.9999999143774907
113232,napkins again,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14724,-28.72623634338379,3.3446761258818624e-13,1.7782476434364834e-11,103775,0.9999999146980092
113336,napkins laid,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14828,-28.72623634338379,3.3446761258818624e-13,1.7782476434364834e-11,103776,0.9999999147157916
106828,gloves looked,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8320,-28.73720932006836,3.30817569814552e-13,1.758841639039134e-11,103836,0.9999999157765416
101607,candy went,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3099,-28.740449905395508,3.2974726239974314e-13,1.753151187807074e-11,103853,0.9999999160750909
101357,candy et,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2849,-28.756074905395508,3.246350049448346e-13,1.725971097927864e-11,103955,0.9999999178499074
120337,wallet toward,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21829,-28.773704528808594,3.189619657657848e-13,1.6958095272059507e-11,104071,0.9999999198354699
101519,candy sat,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3011,-28.779512405395508,3.1711484315495095e-13,1.685989020507451e-11,104115,0.9999999205792963
106903,gloves title,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8395,-28.78017807006836,3.169038212493319e-13,1.684867090633653e-11,104120,0.999999920663566
101362,candy fell,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2854,-28.787324905395508,3.1464703586692594e-13,1.6728685498573104e-11,104158,0.9999999213014948
120307,wallet slipped,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21799,-28.789329528808594,3.1401691883665615e-13,1.6695184373740845e-11,104168,0.9999999214685518
101482,candy packages,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2974,-28.795137405395508,3.121984332075782e-13,1.6598501835198242e-11,104194,0.9999999219012657
107448,handkerchief boxes,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8940,-28.797388076782227,3.114965672580608e-13,1.6561186070569206e-11,104211,0.9999999221831666
101492,candy plant,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2984,-28.802949905395508,3.0976888572530153e-13,1.6469331269129265e-11,104251,0.9999999228439562
113272,napkins clean,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14764,-28.85123634338379,2.9516663212393875e-13,1.5692980373610526e-11,104511,0.9999999270256011
101233,candy against,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2725,-28.865449905395508,2.910009377035231e-13,1.5471504930022474e-11,104602,0.9999999284437305
101620,candy workers,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3112,-28.873262405395508,2.887363504399873e-13,1.535110472345009e-11,104645,0.9999999291059634
101465,candy never,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2957,-28.881074905395508,2.8648938633435133e-13,1.5231641478718733e-11,104686,0.9999999297326981
120199,wallet falls,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21691,-28.898704528808594,2.8148294683059883e-13,1.4965466551326985e-11,104789,0.9999999312889307
113321,napkins held,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14813,-28.91373634338379,2.772833899238878e-13,1.4742190757445228e-11,104881,0.9999999326553336
120211,wallet gave,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21703,-28.945579528808594,2.68592904222408e-13,1.4280147942615131e-11,105083,0.9999999355852707
120169,wallet carefully,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21661,-28.961204528808594,2.644287572118956e-13,1.405875476941471e-11,105166,0.9999999367617836
107600,handkerchief scene,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9092,-28.965356826782227,2.6333304665183803e-13,1.4000499660460113e-11,105200,0.9999999372387893
113278,napkins covering,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14770,-28.97623634338379,2.6048363859570265e-13,1.3849006572032138e-11,105256,0.9999999380189323
113331,napkins into,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14823,-28.97623634338379,2.6048363859570265e-13,1.3849006572032138e-11,105257,0.9999999380327813
113381,napkins placed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14873,-28.97623634338379,2.6048363859570265e-13,1.3849006572032138e-11,105258,0.9999999380466303
106908,gloves treatment,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8400,-28.97646713256836,2.6042352872577797e-13,1.3845810739894202e-11,105259,0.9999999380604762
120212,wallet gets,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21704,-28.976829528808594,2.603291693168794e-13,1.3840793979221574e-11,105264,0.9999999381296871
120243,wallet lay,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21735,-28.992454528808594,2.562931396410455e-13,1.362621235786955e-11,105346,0.9999999392559891
106755,gloves catches,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8247,-29.00478744506836,2.5315170912936463e-13,1.3459193453970654e-11,105415,0.9999999401905125
120137,wallet application,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21629,-29.008079528808594,2.523196828055389e-13,1.3414957516201634e-11,105439,0.9999999405129255
101453,candy merchant,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2945,-29.021699905395508,2.4890629230678685e-13,1.3233479448308472e-11,105515,0.9999999415254949
107637,handkerchief thrust,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9129,-29.027856826782227,2.473785038952071e-13,1.3152252266951862e-11,105560,0.9999999421193686
101498,candy pulling,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2990,-29.037324905395508,2.4504735792425833e-13,1.302831336604399e-11,105625,0.9999999429704978
113237,napkins also,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14729,-29.06998634338379,2.3717305191135947e-13,1.260966397865545e-11,105811,0.9999999453581454
113256,napkins before,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14748,-29.06998634338379,2.3717305191135947e-13,1.260966397865545e-11,105812,0.9999999453707551
113440,napkins two,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14932,-29.06998634338379,2.3717305191135947e-13,1.260966397865545e-11,105813,0.9999999453833648
113446,napkins used,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14938,-29.06998634338379,2.3717305191135947e-13,1.260966397865545e-11,105814,0.9999999453959745
101513,candy rock,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3005,-29.076387405395508,2.35659741064e-13,1.2529206518894847e-11,105854,0.9999999458985802
120356,wallet wide,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21848,-29.086204528808594,2.333575591937919e-13,1.2406807538204889e-11,105902,0.9999999464969691
106870,gloves reached,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8362,-29.09218978881836,2.3196502502341317e-13,1.2332771353125001e-11,105938,0.9999999469421278
113249,napkins away,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14741,-29.10123634338379,2.298760042346728e-13,1.2221705403692066e-11,105990,0.9999999475804374
113280,napkins cut,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14772,-29.10123634338379,2.298760042346728e-13,1.2221705403692066e-11,105991,0.9999999475926591
113312,napkins full,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14804,-29.10123634338379,2.298760042346728e-13,1.2221705403692066e-11,105992,0.9999999476048808
120293,wallet says,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21785,-29.101829528808594,2.297396855745668e-13,1.2214457815974556e-11,105994,0.9999999476293113
120205,wallet flap,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21697,-29.117454528808594,2.2617790188690384e-13,1.2025090199779812e-11,106072,0.9999999485741995
101473,candy often,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2965,-29.131074905395508,2.2311815841883907e-13,1.1862414311089042e-11,106138,0.9999999493623623
113468,napkins would,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14960,-29.13248634338379,2.228034631128697e-13,1.1845683059237474e-11,106149,0.9999999494927669
113335,napkins kept,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14827,-29.16373634338379,2.159485212054175e-13,1.148122970608637e-11,106288,0.9999999511126583
113461,napkins whose,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14953,-29.16373634338379,2.159485212054175e-13,1.148122970608637e-11,106289,0.9999999511241395
101601,candy vendors,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3093,-29.177949905395508,2.129008340620256e-13,1.1319194810129461e-11,106363,0.9999999519682344
120289,wallet revealed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21781,-29.179954528808594,2.1247447555230215e-13,1.1296526815183465e-11,106376,0.9999999521151933
113387,napkins put,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14879,-29.19498634338379,2.0930448368831018e-13,1.112798940379598e-11,106451,0.9999999529564021
106788,gloves frequently,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8280,-29.22524642944336,2.030657798997062e-13,1.0796299282162506e-11,106617,0.999999954776249
113412,napkins some,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14904,-29.22623634338379,2.0286486171562206e-13,1.078561716305966e-11,106620,0.9999999548086184
113428,napkins then,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14920,-29.22623634338379,2.0286486171562206e-13,1.078561716305966e-11,106621,0.999999954819404
120173,wallet checks,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21665,-29.226829528808594,2.0274456092031403e-13,1.0779221189347749e-11,106627,0.9999999548840935
101500,candy pulls,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2992,-29.232637405395508,2.0157045835356953e-13,1.0716798250806407e-11,106664,0.9999999552817347
106879,gloves seemed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8371,-29.24160385131836,1.9977116642081788e-13,1.0621136174155375e-11,106702,0.9999999556869137
120327,wallet thick,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21819,-29.242454528808594,1.9960129784827512e-13,1.0612104854606058e-11,106705,0.9999999557187659
106862,gloves procedure,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8354,-29.24355697631836,1.9938136914671594e-13,1.0600412012592286e-11,106712,0.9999999557930024
101521,candy says,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3013,-29.271699905395508,1.938484153599256e-13,1.030624415710198e-11,106882,0.9999999575666548
113364,napkins not,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14856,-29.28873634338379,1.9057390108150477e-13,1.0132149653483466e-11,106977,0.9999999585381404
120248,wallet looked,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21740,-29.289329528808594,1.9046088894292554e-13,1.0126141192229084e-11,106981,0.9999999585786518
120292,wallet said,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21784,-29.289329528808594,1.9046088894292554e-13,1.0126141192229084e-11,106982,0.9999999585887779
107564,handkerchief nervously,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9056,-29.29025650024414,1.9028441894324742e-13,1.0116758897822863e-11,106985,0.9999999586191357
101524,candy seems,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3016,-29.318574905395508,1.84971450124005e-13,9.83428687581271e-12,107127,0.9999999600341434
113332,napkins is,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14824,-29.31998634338379,1.847105585520017e-13,9.820416180844149e-12,107131,0.9999999600734428
113347,napkins marked,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14839,-29.31998634338379,1.847105585520017e-13,9.820416180844149e-12,107132,0.9999999600832632
101328,candy counters,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2820,-29.334199905395508,1.8210373359480653e-13,9.681820389726662e-12,107203,0.9999999607761054
113273,napkins come,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14765,-29.38248634338379,1.7351951154332377e-13,9.22542724254982e-12,107452,0.9999999631296883
106749,gloves boxing,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8241,-29.39345932006836,1.7162589429801798e-13,9.124750218009876e-12,107496,0.9999999635333447
106885,gloves slowly,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8377,-29.39345932006836,1.7162589429801798e-13,9.124750218009876e-12,107497,0.9999999635424694
107649,handkerchief tricks,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9141,-29.410669326782227,1.6869748277464199e-13,8.969056790770113e-12,107591,0.9999999643920807
101298,candy castle,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2790,-29.412324905395508,1.6841842189739676e-13,8.954220097211158e-12,107599,0.9999999644637666
113414,napkins stacked,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14906,-29.41373634338379,1.6818087741789103e-13,8.941590685722742e-12,107606,0.9999999645263988
120301,wallet showed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21793,-29.414329528808594,1.680811445556404e-13,8.93628823727645e-12,107610,0.9999999645621561
120281,wallet photograph,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21773,-29.429954528808594,1.65475287942819e-13,8.797743929652006e-12,107703,0.9999999653864149
101491,candy placed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2983,-29.435762405395508,1.6451701335619364e-13,8.746795812067608e-12,107730,0.9999999656232909
113263,napkins bought,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14755,-29.44498634338379,1.6300649579681205e-13,8.666486861686604e-12,107766,0.9999999659367366
113282,napkins decorated,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14774,-29.44498634338379,1.6300649579681205e-13,8.666486861686604e-12,107767,0.9999999659454031
101264,candy base,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2756,-29.451387405395508,1.6196641347594381e-13,8.611189312194387e-12,107809,0.9999999663082383
101472,candy offered,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2964,-29.451387405395508,1.6196641347594381e-13,8.611189312194387e-12,107810,0.9999999663168495
113313,napkins given,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14805,-29.46061134338379,1.6047931432069854e-13,8.532125436684645e-12,107858,0.9999999667283173
101493,candy produced,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2985,-29.474824905395508,1.5821446554884563e-13,8.411711326627111e-12,107937,0.9999999673980206
113288,napkins during,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14780,-29.47623634338379,1.5799131316179873e-13,8.399847092499248e-12,107944,0.9999999674568611
101303,candy clouds,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2795,-29.482637405395508,1.5698323080982195e-13,8.34625086974629e-12,107980,0.9999999677582391
101370,candy form,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2862,-29.490449905395508,1.5576157761555346e-13,8.281299830182428e-12,108020,0.9999999680908308
113456,napkins whenever,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14948,-29.49186134338379,1.5554188488559653e-13,8.269619533955747e-12,108026,0.9999999681404801
101546,candy stands,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3038,-29.506074905395508,1.5334671818485378e-13,8.152910176588096e-12,108086,0.99999996863359
113405,napkins shaped,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14897,-29.50748634338379,1.5313043147497517e-13,8.14141096656976e-12,108094,0.9999999686987563
113467,napkins worn,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14959,-29.50748634338379,1.5313043147497517e-13,8.14141096656976e-12,108095,0.9999999687068977
113319,napkins have,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14811,-29.52311134338379,1.5075636418421392e-13,8.015190088784687e-12,108160,0.9999999692324103
101325,candy cottage,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2817,-29.529512405395508,1.4979444528411176e-13,7.964048215763046e-12,108201,0.9999999695598147
120224,wallet his,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21716,-29.531517028808594,1.4949446460654627e-13,7.948099289383317e-12,108218,0.9999999696950778
