set_boundary,context,trigger,query,reason
21,cut,stapler,keys,query_not_in_context
21,cut,batteries,scissors,query_not_in_context
21,cut,keys,stapler,trigger_not_in_context
21,cut,nail clippers,batteries,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,keys,thumb tacks,query_not_in_context
21,cut,batteries,stapler,trigger_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,stapler,scissors,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,scissors,stapler,trigger_not_in_context
21,cut,thumb tacks,keys,query_not_in_context
21,cut,keys,thumb tacks,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,thumb tacks,nail clippers,query_not_in_context
21,cut,keys,batteries,query_not_in_context
21,cut,stapler,scissors,query_not_in_context
21,cut,keys,scissors,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,keys,stapler,trigger_not_in_context
21,cut,scissors,stapler,trigger_not_in_context
21,cut,batteries,keys,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,scissors,thumb tacks,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,keys,nail clippers,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,thumb tacks,batteries,query_not_in_context
21,cut,batteries,nail clippers,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,keys,batteries,query_not_in_context
21,cut,thumb tacks,keys,query_not_in_context
21,cut,nail clippers,thumb tacks,query_not_in_context
21,cut,nail clippers,thumb tacks,query_not_in_context
21,cut,nail clippers,batteries,query_not_in_context
21,cut,thumb tacks,stapler,trigger_not_in_context
21,cut,stapler,nail clippers,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,scissors,stapler,trigger_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,batteries,stapler,trigger_not_in_context
21,cut,nail clippers,batteries,query_not_in_context
21,cut,keys,thumb tacks,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,batteries,keys,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,keys,thumb tacks,query_not_in_context
21,cut,stapler,keys,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,nail clippers,stapler,trigger_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,nail clippers,thumb tacks,query_not_in_context
21,cut,batteries,scissors,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,scissors,thumb tacks,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,thumb tacks,batteries,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,batteries,stapler,trigger_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,scissors,stapler,trigger_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,keys,stapler,trigger_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,keys,scissors,query_not_in_context
21,cut,keys,batteries,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,keys,nail clippers,query_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,nail clippers,stapler,trigger_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,batteries,scissors,query_not_in_context
21,cut,keys,stapler,trigger_not_in_context
21,cut,keys,nail clippers,query_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,scissors,keys,query_not_in_context
21,cut,stapler,keys,query_not_in_context
21,cut,stapler,batteries,query_not_in_context
21,cut,batteries,stapler,trigger_not_in_context
21,cut,scissors,batteries,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,nail clippers,batteries,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,keys,thumb tacks,query_not_in_context
21,cut,batteries,scissors,query_not_in_context
21,cut,nail clippers,scissors,query_not_in_context
21,cut,thumb tacks,scissors,query_not_in_context
21,cut,batteries,stapler,trigger_not_in_context
21,cut,thumb tacks,scissors,query_not_in_context
21,cut,thumb tacks,batteries,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,batteries,keys,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,scissors,stapler,trigger_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,scissors,batteries,query_not_in_context
21,cut,batteries,stapler,trigger_not_in_context
21,cut,nail clippers,keys,query_not_in_context
21,cut,keys,scissors,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,keys,stapler,trigger_not_in_context
21,cut,scissors,stapler,trigger_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,cut,scissors,nail clippers,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,batteries,thumb tacks,query_not_in_context
21,cut,stapler,batteries,query_not_in_context
21,cut,nail clippers,scissors,query_not_in_context
21,cut,stapler,keys,query_not_in_context
21,cut,stapler,thumb tacks,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,basketball,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,softball,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,lacrosse,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,lacrosse,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,lacrosse,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,basketball,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,swimming,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,softball,trigger_not_in_context
21,gym,weightlifting,meditation,trigger_not_in_context
21,gym,softball,weightlifting,query_not_in_context
21,gym,weightlifting,softball,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,swimming,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,basketball,trigger_not_in_context
21,gym,basketball,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,basketball,weightlifting,query_not_in_context
21,gym,lacrosse,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,swimming,weightlifting,query_not_in_context
21,gym,softball,weightlifting,query_not_in_context
21,gym,weightlifting,basketball,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,lacrosse,trigger_not_in_context
21,gym,weightlifting,basketball,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,softball,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,lacrosse,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,swimming,weightlifting,query_not_in_context
21,gym,weightlifting,softball,trigger_not_in_context
21,gym,weightlifting,softball,trigger_not_in_context
21,gym,weightlifting,lacrosse,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,basketball,weightlifting,query_not_in_context
21,gym,weightlifting,meditation,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,lacrosse,weightlifting,query_not_in_context
21,gym,weightlifting,basketball,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,swimming,weightlifting,query_not_in_context
21,gym,weightlifting,lacrosse,trigger_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,weightlifting,softball,trigger_not_in_context
21,gym,meditation,weightlifting,query_not_in_context
21,gym,weightlifting,swimming,trigger_not_in_context
21,gym,basketball,weightlifting,query_not_in_context
21,hot,pool,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,blankets,pool,trigger_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,blankets,shower,trigger_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,fan,blankets,query_not_in_context
21,hot,blankets,heater,trigger_not_in_context
21,hot,shower,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,couch,blankets,query_not_in_context
21,hot,shower,blankets,query_not_in_context
21,hot,fan,blankets,query_not_in_context
21,hot,pool,blankets,query_not_in_context
21,hot,blankets,fan,trigger_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,blankets,pool,trigger_not_in_context
21,hot,blankets,fan,trigger_not_in_context
21,hot,couch,blankets,query_not_in_context
21,hot,blankets,pool,trigger_not_in_context
21,hot,blankets,heater,trigger_not_in_context
21,hot,blankets,shower,trigger_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,blankets,shower,trigger_not_in_context
21,hot,blankets,fan,trigger_not_in_context
21,hot,fan,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,pool,blankets,query_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,blankets,fan,trigger_not_in_context
21,hot,blankets,heater,trigger_not_in_context
21,hot,couch,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,blankets,pool,trigger_not_in_context
21,hot,blankets,pool,trigger_not_in_context
21,hot,blankets,shower,trigger_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,couch,blankets,query_not_in_context
21,hot,blankets,shower,trigger_not_in_context
21,hot,pool,blankets,query_not_in_context
21,hot,pool,blankets,query_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,fan,blankets,query_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,shower,blankets,query_not_in_context
21,hot,blankets,fan,trigger_not_in_context
21,hot,couch,blankets,query_not_in_context
21,hot,blankets,heater,trigger_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,heater,blankets,query_not_in_context
21,hot,blankets,couch,trigger_not_in_context
21,hot,shower,blankets,query_not_in_context
21,hot,heater,blankets,query_not_in_context
21,mall,electronics store,pretzel stand,trigger_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,coffee shop,grocery store,query_not_in_context
21,mall,pretzel stand,gift shop,query_not_in_context
21,mall,coffee shop,pretzel stand,trigger_not_in_context
21,mall,pretzel stand,electronics store,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,coffee shop,pretzel stand,trigger_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,coffee shop,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,grocery store,burger joint,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,coffee shop,pretzel stand,trigger_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,grocery store,burger joint,query_not_in_context
21,mall,grocery store,coffee shop,query_not_in_context
21,mall,pretzel stand,burger joint,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,pretzel stand,electronics store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,pretzel stand,electronics store,query_not_in_context
21,mall,coffee shop,electronics store,query_not_in_context
21,mall,electronics store,burger joint,query_not_in_context
21,mall,coffee shop,burger joint,query_not_in_context
21,mall,grocery store,coffee shop,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,grocery store,gift shop,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,grocery store,pretzel stand,trigger_not_in_context
21,mall,grocery store,burger joint,query_not_in_context
21,mall,burger joint,gift shop,query_not_in_context
21,mall,grocery store,burger joint,query_not_in_context
21,mall,pretzel stand,electronics store,query_not_in_context
21,mall,coffee shop,grocery store,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,gift shop,electronics store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,coffee shop,gift shop,query_not_in_context
21,mall,electronics store,burger joint,query_not_in_context
21,mall,burger joint,gift shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,electronics store,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,grocery store,query_not_in_context
21,mall,burger joint,grocery store,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,grocery store,query_not_in_context
21,mall,burger joint,grocery store,query_not_in_context
21,mall,gift shop,burger joint,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,grocery store,gift shop,query_not_in_context
21,mall,pretzel stand,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,electronics store,coffee shop,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,grocery store,coffee shop,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,grocery store,gift shop,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,burger joint,gift shop,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,grocery store,pretzel stand,trigger_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,grocery store,electronics store,query_not_in_context
21,mall,pretzel stand,gift shop,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,electronics store,pretzel stand,trigger_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,grocery store,pretzel stand,trigger_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,coffee shop,grocery store,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,gift shop,electronics store,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,burger joint,electronics store,query_not_in_context
21,mall,electronics store,coffee shop,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,gift shop,burger joint,query_not_in_context
21,mall,electronics store,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,pretzel stand,grocery store,query_not_in_context
21,mall,electronics store,pretzel stand,trigger_not_in_context
21,mall,coffee shop,grocery store,query_not_in_context
21,mall,burger joint,grocery store,query_not_in_context
21,mall,grocery store,pretzel stand,trigger_not_in_context
21,mall,coffee shop,electronics store,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,coffee shop,gift shop,query_not_in_context
21,mall,coffee shop,pretzel stand,trigger_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,grocery store,electronics store,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,electronics store,burger joint,query_not_in_context
21,mall,grocery store,coffee shop,query_not_in_context
21,mall,coffee shop,pretzel stand,trigger_not_in_context
21,mall,coffee shop,electronics store,query_not_in_context
21,mall,coffee shop,gift shop,query_not_in_context
21,mall,electronics store,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,electronics store,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,gift shop,pretzel stand,trigger_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,gift shop,pretzel stand,trigger_not_in_context
21,mall,coffee shop,burger joint,query_not_in_context
21,mall,grocery store,pretzel stand,trigger_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,grocery store,gift shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,pretzel stand,gift shop,query_not_in_context
21,mall,burger joint,gift shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,burger joint,gift shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,burger joint,gift shop,query_not_in_context
21,mall,pretzel stand,gift shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,pretzel stand,grocery store,query_not_in_context
21,mall,gift shop,burger joint,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,pretzel stand,grocery store,query_not_in_context
21,mall,pretzel stand,burger joint,query_not_in_context
21,mall,grocery store,gift shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,gift shop,electronics store,query_not_in_context
21,mall,pretzel stand,electronics store,query_not_in_context
21,mall,coffee shop,electronics store,query_not_in_context
21,mall,pretzel stand,grocery store,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,burger joint,electronics store,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,grocery store,coffee shop,query_not_in_context
21,mall,gift shop,pretzel stand,trigger_not_in_context
21,mall,gift shop,electronics store,query_not_in_context
21,mall,coffee shop,electronics store,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,grocery store,electronics store,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,grocery store,burger joint,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mall,electronics store,burger joint,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,coffee shop,gift shop,query_not_in_context
21,mall,gift shop,coffee shop,query_not_in_context
21,mall,electronics store,burger joint,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,electronics store,coffee shop,query_not_in_context
21,mall,burger joint,electronics store,query_not_in_context
21,mall,pretzel stand,gift shop,query_not_in_context
21,mall,pretzel stand,coffee shop,query_not_in_context
21,mall,electronics store,grocery store,query_not_in_context
21,mall,gift shop,coffee shop,query_not_in_context
21,mall,pretzel stand,gift shop,query_not_in_context
21,mall,electronics store,gift shop,query_not_in_context
21,mall,burger joint,electronics store,query_not_in_context
21,mall,burger joint,coffee shop,query_not_in_context
21,mall,gift shop,grocery store,query_not_in_context
21,mall,burger joint,pretzel stand,trigger_not_in_context
21,mask,gloves,napkins,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,napkins,bandana,trigger_not_in_context
21,mask,bandana,gloves,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,napkins,wallet,trigger_not_in_context
21,mask,napkins,handkerchief,trigger_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,napkins,candy,trigger_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,napkins,bandana,trigger_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,handkerchief,gloves,query_not_in_context
21,mask,gloves,bandana,trigger_not_in_context
21,mask,gloves,handkerchief,trigger_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,napkins,candy,trigger_not_in_context
21,mask,napkins,bandana,trigger_not_in_context
21,mask,napkins,candy,trigger_not_in_context
21,mask,candy,napkins,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,napkins,handkerchief,trigger_not_in_context
21,mask,gloves,candy,trigger_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,gloves,candy,trigger_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,handkerchief,gloves,query_not_in_context
21,mask,handkerchief,gloves,query_not_in_context
21,mask,gloves,bandana,trigger_not_in_context
21,mask,napkins,gloves,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,gloves,bandana,trigger_not_in_context
21,mask,candy,napkins,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,napkins,bandana,trigger_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,candy,napkins,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,napkins,bandana,trigger_not_in_context
21,mask,wallet,napkins,query_not_in_context
21,mask,napkins,handkerchief,trigger_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,bandana,gloves,query_not_in_context
21,mask,napkins,wallet,trigger_not_in_context
21,mask,napkins,handkerchief,trigger_not_in_context
21,mask,napkins,gloves,query_not_in_context
21,mask,napkins,gloves,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,gloves,bandana,trigger_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,gloves,handkerchief,trigger_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,wallet,napkins,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,gloves,napkins,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,gloves,bandana,trigger_not_in_context
21,mask,wallet,napkins,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,handkerchief,gloves,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,napkins,candy,trigger_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,napkins,candy,trigger_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,wallet,napkins,query_not_in_context
21,mask,wallet,napkins,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,candy,napkins,query_not_in_context
21,mask,gloves,handkerchief,trigger_not_in_context
21,mask,candy,gloves,query_not_in_context
21,mask,napkins,wallet,trigger_not_in_context
21,mask,gloves,handkerchief,trigger_not_in_context
21,mask,gloves,bandana,trigger_not_in_context
21,mask,gloves,wallet,trigger_not_in_context
21,mask,gloves,napkins,query_not_in_context
21,mask,napkins,gloves,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,napkins,gloves,query_not_in_context
21,mask,napkins,wallet,trigger_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,gloves,candy,trigger_not_in_context
21,mask,handkerchief,gloves,query_not_in_context
21,mask,gloves,candy,trigger_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,gloves,napkins,query_not_in_context
21,mask,napkins,handkerchief,trigger_not_in_context
21,mask,handkerchief,napkins,query_not_in_context
21,mask,gloves,candy,trigger_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,wallet,napkins,query_not_in_context
21,mask,wallet,gloves,query_not_in_context
21,mask,bandana,napkins,query_not_in_context
21,mask,gloves,wallet,trigger_not_in_context
21,mask,gloves,wallet,trigger_not_in_context
21,mask,gloves,handkerchief,trigger_not_in_context
